from_event,to_event,delta_t,shared_participants,changed_participants,weight,episode_id,context,from_label,to_label
event_00722,event_00723,-1,"C,D",F,1,episode_0123,X,"{C,D}","{C,D,F}"
event_00724,event_00725,0,"A,B",H,1,episode_0124,Z,"{A,B,H}","{A,B}"
event_00725,event_00726,3,B,"A,E",1,episode_0124,Z,"{A,B}","{B,E}"
event_00726,event_00727,3,E,"B,F",1,episode_0124,Z,"{B,E}","{E,F}"
event_00727,event_00728,-1,"E,F",D,1,episode_0124,Z,"{E,F}","{D,E,F}"
event_00729,event_00730,1,"A,B",C,1,episode_0125,X,"{A,B,C}","{A,B}"
event_00730,event_00731,3,B,"A,C",1,episode_0125,X,"{A,B}","{B,C}"
event_00731,event_00732,3,C,"B,D",1,episode_0125,X,"{B,C}","{C,D}"
event_00733,event_00734,2,"A,B",,1,episode_0126,X,"{A,B}","{A,B}"
event_00734,event_00735,3,B,"A,C",1,episode_0126,X,"{A,B}","{B,C}"
event_00735,event_00736,3,C,"B,D,G",1,episode_0126,X,"{B,C}","{C,D,G}"
event_00736,event_00737,1,"C,D",G,1,episode_0126,X,"{C,D,G}","{C,D}"
event_00737,event_00738,2,C,"D,F",1,episode_0126,X,"{C,D}","{C,F}"
event_00739,event_00740,-1,"A,B",D,1,episode_0127,Z,"{A,B}","{A,B,D}"
event_00740,event_00741,4,"B,D","A,E",1,episode_0127,Z,"{A,B,D}","{B,D,E}"
event_00741,event_00742,0,"B,E",D,1,episode_0127,Z,"{B,D,E}","{B,E}"
event_00742,event_00743,3,E,"B,F",1,episode_0127,Z,"{B,E}","{E,F}"
event_00743,event_00744,0,"E,F",D,1,episode_0127,Z,"{E,F}","{D,E,F}"
event_00744,event_00745,1,E,"B,D,F",1,episode_0127,Z,"{D,E,F}","{B,E}"
event_00745,event_00746,1,E,"B,D",1,episode_0127,Z,"{B,E}","{D,E}"
event_00747,event_00748,-1,"A,B",E,1,episode_0128,X,"{A,B}","{A,B,E}"
event_00748,event_00749,4,B,"A,C,E",1,episode_0128,X,"{A,B,E}","{B,C}"
event_00749,event_00750,3,C,"B,D",1,episode_0128,X,"{B,C}","{C,D}"
event_00750,event_00751,-1,"C,D",E,1,episode_0128,X,"{C,D}","{C,D,E}"
event_00752,event_00753,0,"A,B","D,G,H",1,episode_0129,Z,"{A,B}","{A,B,D,G,H}"
event_00753,event_00754,3,B,"A,D,E,G,H",1,episode_0129,Z,"{A,B,D,G,H}","{B,E}"
event_00754,event_00755,1,E,"B,G",1,episode_0129,Z,"{B,E}","{E,G}"
event_00755,event_00756,2,E,"F,G",1,episode_0129,Z,"{E,G}","{E,F}"
event_00756,event_00757,-1,"E,F",G,1,episode_0129,Z,"{E,F}","{E,F,G}"
event_00758,event_00759,3,B,"A,C",1,episode_0130,X,"{A,B}","{B,C}"
event_00759,event_00760,3,C,"B,D",1,episode_0130,X,"{B,C}","{C,D}"
event_00761,event_00762,3,"A,B",E,1,episode_0131,Z,"{A,B}","{A,B,E}"
event_00762,event_00763,0,"B,E",A,1,episode_0131,Z,"{A,B,E}","{B,E}"
event_00763,event_00764,0,"B,E",D,1,episode_0131,Z,"{B,E}","{B,D,E}"
event_00764,event_00765,3,E,"B,D,F",1,episode_0131,Z,"{B,D,E}","{E,F}"
event_00765,event_00766,-1,"E,F","A,C",1,episode_0131,Z,"{E,F}","{A,C,E,F}"
event_00767,event_00768,-1,"A,B",G,1,episode_0132,X,"{A,B}","{A,B,G}"
event_00768,event_00769,4,B,"A,C,G",1,episode_0132,X,"{A,B,G}","{B,C}"
event_00769,event_00770,2,"B,C",,1,episode_0132,X,"{B,C}","{B,C}"
event_00770,event_00771,1,C,"B,D",1,episode_0132,X,"{B,C}","{C,D}"
event_00771,event_00772,1,D,"C,E",1,episode_0132,X,"{C,D}","{D,E}"
event_00773,event_00774,0,"A,B",H,1,episode_0133,Z,"{A,B}","{A,B,H}"
event_00774,event_00775,3,B,"A,E,H",1,episode_0133,Z,"{A,B,H}","{B,E}"
event_00775,event_00776,1,,"A,B,E,F",1,episode_0133,Z,"{B,E}","{A,F}"
event_00776,event_00777,2,"A,F",E,1,episode_0133,Z,"{A,F}","{A,E,F}"
event_00777,event_00778,1,"E,F",A,1,episode_0133,Z,"{A,E,F}","{E,F}"
event_00779,event_00780,2,"A,B",,1,episode_0134,X,"{A,B}","{A,B}"
event_00780,event_00781,3,B,"A,C",1,episode_0134,X,"{A,B}","{B,C}"
event_00781,event_00782,3,C,"B,D",1,episode_0134,X,"{B,C}","{C,D}"
event_00782,event_00783,1,D,"B,C",1,episode_0134,X,"{C,D}","{B,D}"
event_00784,event_00785,3,B,"A,E",1,episode_0135,Z,"{A,B}","{B,E}"
event_00785,event_00786,3,E,"B,F",1,episode_0135,Z,"{B,E}","{E,F}"
event_00786,event_00787,2,"E,F",,1,episode_0135,Z,"{E,F}","{E,F}"
event_00788,event_00789,1,A,"B,F,G,H",1,episode_0136,Z,"{A,B,F,G}","{A,H}"
event_00789,event_00790,1,A,"B,H",1,episode_0136,Z,"{A,H}","{A,B}"
event_00790,event_00791,3,B,"A,E",1,episode_0136,Z,"{A,B}","{B,E}"
event_00791,event_00792,4,E,"B,F",1,episode_0136,Z,"{B,E}","{E,F}"
event_00792,event_00793,1,"E,F",B,1,episode_0136,Z,"{E,F}","{B,E,F}"
event_00794,event_00795,0,"A,B",E,1,episode_0137,X,"{A,B}","{A,B,E}"
event_00795,event_00796,3,B,"A,C,E",1,episode_0137,X,"{A,B,E}","{B,C}"
event_00796,event_00797,-1,"B,C",F,1,episode_0137,X,"{B,C}","{B,C,F}"
event_00797,event_00798,4,C,"B,D,F",1,episode_0137,X,"{B,C,F}","{C,D}"
event_00798,event_00799,2,"C,D",,1,episode_0137,X,"{C,D}","{C,D}"
event_00800,event_00801,3,B,"A,E",1,episode_0138,Z,"{A,B}","{B,E}"
event_00801,event_00802,-1,"B,E","A,G",1,episode_0138,Z,"{B,E}","{A,B,E,G}"
event_00802,event_00803,4,E,"A,B,F,G",1,episode_0138,Z,"{A,B,E,G}","{E,F}"
event_00804,event_00805,3,B,"A,C",1,episode_0139,X,"{A,B}","{B,C}"
event_00805,event_00806,-1,"B,C",F,1,episode_0139,X,"{B,C}","{B,C,F}"
event_00806,event_00807,4,C,"B,D,E,F",1,episode_0139,X,"{B,C,F}","{C,D,E}"
event_00807,event_00808,0,"C,D",E,1,episode_0139,X,"{C,D,E}","{C,D}"
event_00808,event_00809,-1,"C,D","E,G",1,episode_0139,X,"{C,D}","{C,D,E,G}"
event_00809,event_00810,1,"C,D","E,G,H",1,episode_0139,X,"{C,D,E,G}","{C,D,H}"
