unit_id,t,value,episode_id,context
E,1310,0.0485,episode_0077,Z
F,1310,0.02502,episode_0077,Z
G,1310,0.01574,episode_0077,Z
H,1310,0.02152,episode_0077,Z
A,1311,1.08198,episode_0077,Z
B,1311,1.00466,episode_0077,Z
C,1311,0.04629,episode_0077,Z
D,1311,0.02569,episode_0077,Z
E,1311,0.04508,episode_0077,Z
F,1311,0.03009,episode_0077,Z
G,1311,0.02119,episode_0077,Z
H,1311,0.02251,episode_0077,Z
A,1312,0.01373,episode_0077,Z
B,1312,0.02499,episode_0077,Z
C,1312,0.01531,episode_0077,Z
D,1312,0.02861,episode_0077,Z
E,1312,0.03556,episode_0077,Z
F,1312,0.01692,episode_0077,Z
G,1312,0.03418,episode_0077,Z
H,1312,0.0303,episode_0077,Z
A,1313,0.02525,episode_0077,Z
B,1313,0.03618,episode_0077,Z
C,1313,0.02419,episode_0077,Z
D,1313,0.03014,episode_0077,Z
E,1313,0.02713,episode_0077,Z
F,1313,0.03006,episode_0077,Z
G,1313,0.01416,episode_0077,Z
H,1313,0.02854,episode_0077,Z
A,1314,0.03933,episode_0077,Z
B,1314,1.01634,episode_0077,Z
C,1314,0.03048,episode_0077,Z
D,1314,0.01807,episode_0077,Z
E,1314,1.04251,episode_0077,Z
F,1314,0.03163,episode_0077,Z
G,1314,0.02815,episode_0077,Z
H,1314,0.02145,episode_0077,Z
A,1315,0.02039,episode_0077,Z
B,1315,0.98505,episode_0077,Z
C,1315,0.0208,episode_0077,Z
D,1315,0.01229,episode_0077,Z
E,1315,0.97999,episode_0077,Z
F,1315,0.04151,episode_0077,Z
G,1315,0.02765,episode_0077,Z
H,1315,0.02968,episode_0077,Z
A,1316,0.04317,episode_0077,Z
B,1316,1.00063,episode_0077,Z
C,1316,0.02818,episode_0077,Z
D,1316,0.02395,episode_0077,Z
E,1316,0.97669,episode_0077,Z
F,1316,0.03888,episode_0077,Z
G,1316,0.02896,episode_0077,Z
H,1316,0.04032,episode_0077,Z
A,1317,0.02298,episode_0077,Z
B,1317,0.00974,episode_0077,Z
C,1317,0.02577,episode_0077,Z
D,1317,0.03621,episode_0077,Z
E,1317,0.00316,episode_0077,Z
F,1317,0.04271,episode_0077,Z
G,1317,0.01706,episode_0077,Z
H,1317,0.02986,episode_0077,Z
A,1318,0.02968,episode_0077,Z
B,1318,0.0365,episode_0077,Z
C,1318,0.02608,episode_0077,Z
D,1318,0.02329,episode_0077,Z
E,1318,0.04097,episode_0077,Z
F,1318,0.01732,episode_0077,Z
G,1318,0.03339,episode_0077,Z
H,1318,0.01461,episode_0077,Z
A,1319,0.02903,episode_0077,Z
B,1319,0.02397,episode_0077,Z
C,1319,0.03124,episode_0077,Z
D,1319,0.03299,episode_0077,Z
E,1319,1.06101,episode_0077,Z
F,1319,0.93729,episode_0077,Z
G,1319,0.03014,episode_0077,Z
H,1319,0.04283,episode_0077,Z
A,1320,0.01613,episode_0077,Z
B,1320,0.02579,episode_0077,Z
C,1320,0.02034,episode_0077,Z
D,1320,0.04146,episode_0077,Z
E,1320,1.00702,episode_0077,Z
F,1320,1.02792,episode_0077,Z
G,1320,0.0542,episode_0077,Z
H,1320,0.02271,episode_0077,Z
A,1321,0.0369,episode_0077,Z
B,1321,0.03582,episode_0077,Z
C,1321,0.0325,episode_0077,Z
D,1321,0.03062,episode_0077,Z
E,1321,1.00843,episode_0077,Z
F,1321,0.97145,episode_0077,Z
G,1321,0.03289,episode_0077,Z
H,1321,0.03346,episode_0077,Z
A,1322,0.04234,episode_0077,Z
B,1322,0.02664,episode_0077,Z
C,1322,0.04216,episode_0077,Z
D,1322,0.04315,episode_0077,Z
E,1322,0.04,episode_0077,Z
F,1322,0.02775,episode_0077,Z
G,1322,0.03082,episode_0077,Z
H,1322,0.03649,episode_0077,Z
A,1323,0.03839,episode_0077,Z
B,1323,0.01181,episode_0077,Z
C,1323,0.00217,episode_0077,Z
D,1323,0.03605,episode_0077,Z
E,1323,0.03567,episode_0077,Z
F,1323,0.04237,episode_0077,Z
G,1323,0.02181,episode_0077,Z
H,1323,0.03231,episode_0077,Z
A,1326,1.08564,episode_0078,Z
B,1326,0.96514,episode_0078,Z
C,1326,0.02253,episode_0078,Z
D,1326,0.04171,episode_0078,Z
E,1326,0.02124,episode_0078,Z
F,1326,0.02224,episode_0078,Z
G,1326,0.0312,episode_0078,Z
H,1326,0.02378,episode_0078,Z
A,1327,1.07565,episode_0078,Z
B,1327,1.01032,episode_0078,Z
C,1327,0.0322,episode_0078,Z
D,1327,0.02386,episode_0078,Z
E,1327,0.03129,episode_0078,Z
F,1327,0.03582,episode_0078,Z
G,1327,0.0379,episode_0078,Z
H,1327,0.03483,episode_0078,Z
A,1328,0.9896,episode_0078,Z
B,1328,1.02663,episode_0078,Z
C,1328,0.01516,episode_0078,Z
D,1328,0.03907,episode_0078,Z
E,1328,0.01736,episode_0078,Z
F,1328,0.02555,episode_0078,Z
G,1328,0.03109,episode_0078,Z
H,1328,0.04775,episode_0078,Z
A,1329,0.036,episode_0078,Z
B,1329,0.01973,episode_0078,Z
C,1329,0.02153,episode_0078,Z
D,1329,0.02922,episode_0078,Z
E,1329,0.05224,episode_0078,Z
F,1329,0.02607,episode_0078,Z
G,1329,0.02212,episode_0078,Z
H,1329,0.04127,episode_0078,Z
A,1330,0.02492,episode_0078,Z
B,1330,0.01602,episode_0078,Z
C,1330,0.02598,episode_0078,Z
D,1330,0.0326,episode_0078,Z
E,1330,0.03135,episode_0078,Z
F,1330,0.0206,episode_0078,Z
G,1330,0.03329,episode_0078,Z
H,1330,0.02865,episode_0078,Z
A,1331,0.02707,episode_0078,Z
B,1331,0.91499,episode_0078,Z
C,1331,0.03761,episode_0078,Z
D,1331,0.03652,episode_0078,Z
E,1331,1.04459,episode_0078,Z
F,1331,0.02316,episode_0078,Z
G,1331,0.04187,episode_0078,Z
H,1331,0.02971,episode_0078,Z
A,1332,0.04064,episode_0078,Z
B,1332,0.99435,episode_0078,Z
C,1332,0.02419,episode_0078,Z
D,1332,0.04472,episode_0078,Z
E,1332,1.02283,episode_0078,Z
F,1332,0.03211,episode_0078,Z
G,1332,0.04827,episode_0078,Z
H,1332,0.01897,episode_0078,Z
A,1333,0.02923,episode_0078,Z
B,1333,1.04153,episode_0078,Z
C,1333,0.0342,episode_0078,Z
D,1333,0.01981,episode_0078,Z
E,1333,0.99249,episode_0078,Z
F,1333,0.02925,episode_0078,Z
G,1333,0.02683,episode_0078,Z
H,1333,0.03964,episode_0078,Z
A,1334,0.04215,episode_0078,Z
B,1334,0.02272,episode_0078,Z
C,1334,0.01752,episode_0078,Z
D,1334,0.04113,episode_0078,Z
E,1334,0.0337,episode_0078,Z
F,1334,0.03592,episode_0078,Z
G,1334,0.03378,episode_0078,Z
H,1334,0.03813,episode_0078,Z
A,1335,0.03723,episode_0078,Z
B,1335,0.02715,episode_0078,Z
C,1335,0.03543,episode_0078,Z
D,1335,0.01144,episode_0078,Z
E,1335,0.01409,episode_0078,Z
F,1335,0.02325,episode_0078,Z
G,1335,0.02673,episode_0078,Z
H,1335,0.02375,episode_0078,Z
A,1336,0.02178,episode_0078,Z
B,1336,0.03115,episode_0078,Z
C,1336,0.0208,episode_0078,Z
D,1336,0.03133,episode_0078,Z
E,1336,1.01363,episode_0078,Z
F,1336,0.9555,episode_0078,Z
G,1336,0.02528,episode_0078,Z
H,1336,0.01089,episode_0078,Z
A,1337,0.0382,episode_0078,Z
B,1337,0.01555,episode_0078,Z
C,1337,0.02473,episode_0078,Z
D,1337,0.04346,episode_0078,Z
E,1337,1.02033,episode_0078,Z
F,1337,0.93752,episode_0078,Z
G,1337,0.02399,episode_0078,Z
H,1337,0.03683,episode_0078,Z
A,1338,0.03913,episode_0078,Z
B,1338,0.0128,episode_0078,Z
C,1338,0.04091,episode_0078,Z
D,1338,0.02472,episode_0078,Z
E,1338,0.93681,episode_0078,Z
F,1338,1.03365,episode_0078,Z
G,1338,0.04314,episode_0078,Z
H,1338,0.03426,episode_0078,Z
A,1339,0.03453,episode_0078,Z
B,1339,0.04329,episode_0078,Z
C,1339,0.05053,episode_0078,Z
D,1339,0.03119,episode_0078,Z
E,1339,0.03281,episode_0078,Z
F,1339,0.02031,episode_0078,Z
G,1339,0.02666,episode_0078,Z
H,1339,0.03441,episode_0078,Z
A,1340,0.02878,episode_0078,Z
B,1340,0.00658,episode_0078,Z
C,1340,0.03894,episode_0078,Z
D,1340,0.04754,episode_0078,Z
E,1340,0.03602,episode_0078,Z
F,1340,0.03753,episode_0078,Z
G,1340,0.0311,episode_0078,Z
H,1340,0.02775,episode_0078,Z
A,1343,0.98817,episode_0079,X
B,1343,1.09101,episode_0079,X
C,1343,0.03118,episode_0079,X
D,1343,0.03531,episode_0079,X
E,1343,0.03655,episode_0079,X
F,1343,0.03048,episode_0079,X
G,1343,0.03558,episode_0079,X
H,1343,0.02448,episode_0079,X
A,1344,0.94856,episode_0079,X
B,1344,1.02875,episode_0079,X
C,1344,0.0251,episode_0079,X
D,1344,0.0478,episode_0079,X
E,1344,0.02121,episode_0079,X
F,1344,0.02653,episode_0079,X
G,1344,0.03616,episode_0079,X
H,1344,0.02939,episode_0079,X
A,1345,0.97638,episode_0079,X
B,1345,0.91498,episode_0079,X
C,1345,0.03781,episode_0079,X
D,1345,0.04301,episode_0079,X
E,1345,0.04097,episode_0079,X
F,1345,0.03288,episode_0079,X
G,1345,0.00674,episode_0079,X
H,1345,0.03377,episode_0079,X
A,1346,0.02407,episode_0079,X
B,1346,0.03677,episode_0079,X
C,1346,0.03998,episode_0079,X
D,1346,0.02786,episode_0079,X
E,1346,0.02322,episode_0079,X
F,1346,0.03002,episode_0079,X
G,1346,0.04015,episode_0079,X
H,1346,0.04765,episode_0079,X
A,1347,0.02987,episode_0079,X
B,1347,0.02591,episode_0079,X
C,1347,0.02357,episode_0079,X
D,1347,0.03279,episode_0079,X
E,1347,0.02019,episode_0079,X
F,1347,0.02236,episode_0079,X
G,1347,0.03082,episode_0079,X
H,1347,0.02029,episode_0079,X
A,1348,0.02402,episode_0079,X
B,1348,1.02807,episode_0079,X
C,1348,0.97364,episode_0079,X
D,1348,0.02573,episode_0079,X
E,1348,0.03175,episode_0079,X
F,1348,0.0525,episode_0079,X
G,1348,0.02856,episode_0079,X
H,1348,0.02902,episode_0079,X
A,1349,0.02005,episode_0079,X
B,1349,1.03271,episode_0079,X
C,1349,1.03394,episode_0079,X
D,1349,0.03635,episode_0079,X
E,1349,0.03261,episode_0079,X
F,1349,0.01902,episode_0079,X
G,1349,0.02804,episode_0079,X
H,1349,0.01028,episode_0079,X
A,1350,0.0137,episode_0079,X
B,1350,0.92442,episode_0079,X
C,1350,0.98207,episode_0079,X
D,1350,0.02653,episode_0079,X
E,1350,0.00993,episode_0079,X
F,1350,0.0354,episode_0079,X
G,1350,0.04295,episode_0079,X
H,1350,0.03778,episode_0079,X
A,1351,0.02786,episode_0079,X
B,1351,0.03688,episode_0079,X
C,1351,0.022,episode_0079,X
D,1351,0.0228,episode_0079,X
E,1351,0.03264,episode_0079,X
F,1351,0.03578,episode_0079,X
G,1351,0.02674,episode_0079,X
H,1351,0.04129,episode_0079,X
A,1352,0.04339,episode_0079,X
B,1352,0.04285,episode_0079,X
C,1352,0.01253,episode_0079,X
D,1352,0.00636,episode_0079,X
E,1352,0.02319,episode_0079,X
F,1352,0.03036,episode_0079,X
G,1352,0.03714,episode_0079,X
H,1352,0.0407,episode_0079,X
A,1353,0.0206,episode_0079,X
B,1353,0.02758,episode_0079,X
C,1353,0.98883,episode_0079,X
D,1353,1.08759,episode_0079,X
E,1353,0.03182,episode_0079,X
F,1353,0.0366,episode_0079,X
G,1353,0.02221,episode_0079,X
H,1353,0.0547,episode_0079,X
A,1354,0.02223,episode_0079,X
B,1354,0.01759,episode_0079,X
C,1354,1.01906,episode_0079,X
D,1354,1.00687,episode_0079,X
E,1354,0.03262,episode_0079,X
F,1354,0.03362,episode_0079,X
G,1354,0.04113,episode_0079,X
H,1354,0.0432,episode_0079,X
A,1355,0.03512,episode_0079,X
B,1355,0.02828,episode_0079,X
C,1355,1.0599,episode_0079,X
D,1355,0.99609,episode_0079,X
E,1355,0.02857,episode_0079,X
F,1355,0.02864,episode_0079,X
G,1355,0.02388,episode_0079,X
H,1355,0.02932,episode_0079,X
A,1356,0.04542,episode_0079,X
B,1356,0.03611,episode_0079,X
C,1356,0.04075,episode_0079,X
D,1356,0.03858,episode_0079,X
E,1356,0.04699,episode_0079,X
F,1356,0.02979,episode_0079,X
G,1356,0.02699,episode_0079,X
H,1356,0.04506,episode_0079,X
A,1357,0.00733,episode_0079,X
B,1357,0.038,episode_0079,X
C,1357,0.03703,episode_0079,X
D,1357,0.03237,episode_0079,X
E,1357,0.03305,episode_0079,X
F,1357,0.02329,episode_0079,X
G,1357,0.025,episode_0079,X
H,1357,0.04401,episode_0079,X
A,1360,0.96604,episode_0080,Z
B,1360,0.96731,episode_0080,Z
C,1360,0.03068,episode_0080,Z
D,1360,0.03624,episode_0080,Z
E,1360,0.03127,episode_0080,Z
F,1360,0.0233,episode_0080,Z
G,1360,0.01732,episode_0080,Z
H,1360,0.04772,episode_0080,Z
A,1361,1.00216,episode_0080,Z
B,1361,1.02205,episode_0080,Z
C,1361,0.0293,episode_0080,Z
D,1361,0.02811,episode_0080,Z
E,1361,0.03603,episode_0080,Z
F,1361,0.01323,episode_0080,Z
G,1361,0.02309,episode_0080,Z
H,1361,0.01938,episode_0080,Z
A,1362,0.97353,episode_0080,Z
B,1362,0.99934,episode_0080,Z
C,1362,0.02158,episode_0080,Z
D,1362,0.00978,episode_0080,Z
E,1362,0.01094,episode_0080,Z
F,1362,0.01605,episode_0080,Z
G,1362,0.02981,episode_0080,Z
H,1362,0.03244,episode_0080,Z
A,1363,0.04954,episode_0080,Z
B,1363,0.02178,episode_0080,Z
C,1363,0.03114,episode_0080,Z
D,1363,0.02705,episode_0080,Z
E,1363,0.03343,episode_0080,Z
F,1363,0.01641,episode_0080,Z
G,1363,0.02773,episode_0080,Z
H,1363,0.02056,episode_0080,Z
A,1364,0.01663,episode_0080,Z
B,1364,0.03545,episode_0080,Z
C,1364,0.03396,episode_0080,Z
D,1364,0.03563,episode_0080,Z
E,1364,0.02927,episode_0080,Z
F,1364,0.0137,episode_0080,Z
G,1364,0.03499,episode_0080,Z
H,1364,0.04088,episode_0080,Z
A,1365,0.05758,episode_0080,Z
B,1365,1.00435,episode_0080,Z
C,1365,0.03545,episode_0080,Z
D,1365,0.02357,episode_0080,Z
E,1365,1.02604,episode_0080,Z
F,1365,0.0217,episode_0080,Z
G,1365,0.04151,episode_0080,Z
H,1365,0.04841,episode_0080,Z
A,1366,0.03677,episode_0080,Z
B,1366,1.11526,episode_0080,Z
C,1366,0.0295,episode_0080,Z
D,1366,0.02911,episode_0080,Z
E,1366,0.97043,episode_0080,Z
F,1366,0.04616,episode_0080,Z
G,1366,0.02413,episode_0080,Z
H,1366,0.03975,episode_0080,Z
A,1367,0.03149,episode_0080,Z
B,1367,1.02561,episode_0080,Z
C,1367,0.00171,episode_0080,Z
D,1367,0.02988,episode_0080,Z
E,1367,1.07236,episode_0080,Z
F,1367,0.03481,episode_0080,Z
G,1367,0.04139,episode_0080,Z
H,1367,0.02978,episode_0080,Z
A,1368,0.0354,episode_0080,Z
B,1368,0.02733,episode_0080,Z
C,1368,0.01679,episode_0080,Z
D,1368,0.03613,episode_0080,Z
E,1368,0.03314,episode_0080,Z
F,1368,0.02959,episode_0080,Z
G,1368,0.03424,episode_0080,Z
H,1368,0.02278,episode_0080,Z
A,1369,0.04693,episode_0080,Z
B,1369,0.03931,episode_0080,Z
C,1369,0.03,episode_0080,Z
D,1369,0.02589,episode_0080,Z
E,1369,0.02968,episode_0080,Z
F,1369,0.0223,episode_0080,Z
G,1369,0.03165,episode_0080,Z
H,1369,0.0276,episode_0080,Z
A,1370,0.01985,episode_0080,Z
B,1370,0.02268,episode_0080,Z
C,1370,0.0223,episode_0080,Z
D,1370,0.0218,episode_0080,Z
E,1370,1.01992,episode_0080,Z
F,1370,0.98475,episode_0080,Z
G,1370,0.01343,episode_0080,Z
H,1370,0.03193,episode_0080,Z
A,1371,0.03249,episode_0080,Z
B,1371,0.02783,episode_0080,Z
C,1371,0.0219,episode_0080,Z
D,1371,0.02805,episode_0080,Z
E,1371,1.06122,episode_0080,Z
F,1371,1.04736,episode_0080,Z
G,1371,0.02971,episode_0080,Z
H,1371,0.04384,episode_0080,Z
A,1372,0.03763,episode_0080,Z
B,1372,0.02952,episode_0080,Z
C,1372,0.02393,episode_0080,Z
D,1372,0.03041,episode_0080,Z
E,1372,0.93858,episode_0080,Z
F,1372,0.94467,episode_0080,Z
G,1372,0.0438,episode_0080,Z
H,1372,0.04107,episode_0080,Z
A,1373,0.026,episode_0080,Z
B,1373,0.03009,episode_0080,Z
C,1373,0.0331,episode_0080,Z
D,1373,0.03135,episode_0080,Z
E,1373,0.03273,episode_0080,Z
F,1373,0.02376,episode_0080,Z
G,1373,0.03708,episode_0080,Z
H,1373,0.03541,episode_0080,Z
A,1374,0.04636,episode_0080,Z
B,1374,0.03004,episode_0080,Z
C,1374,0.03697,episode_0080,Z
D,1374,0.03045,episode_0080,Z
E,1374,0.0209,episode_0080,Z
F,1374,0.04019,episode_0080,Z
G,1374,0.03085,episode_0080,Z
H,1374,0.03843,episode_0080,Z
A,1377,0.92102,episode_0081,X
B,1377,0.97129,episode_0081,X
C,1377,0.04207,episode_0081,X
D,1377,0.03117,episode_0081,X
E,1377,0.02829,episode_0081,X
F,1377,0.02408,episode_0081,X
G,1377,0.02624,episode_0081,X
H,1377,0.01185,episode_0081,X
A,1378,0.94698,episode_0081,X
B,1378,0.96664,episode_0081,X
C,1378,0.03525,episode_0081,X
D,1378,0.01856,episode_0081,X
E,1378,0.02442,episode_0081,X
F,1378,0.01831,episode_0081,X
G,1378,0.03069,episode_0081,X
H,1378,0.0453,episode_0081,X
A,1379,0.9932,episode_0081,X
B,1379,1.05951,episode_0081,X
C,1379,0.02668,episode_0081,X
D,1379,0.02912,episode_0081,X
E,1379,0.03687,episode_0081,X
F,1379,0.02347,episode_0081,X
G,1379,0.01792,episode_0081,X
H,1379,0.03726,episode_0081,X
A,1380,0.03934,episode_0081,X
B,1380,0.03013,episode_0081,X
C,1380,0.0307,episode_0081,X
D,1380,0.03216,episode_0081,X
E,1380,0.02082,episode_0081,X
F,1380,0.0253,episode_0081,X
G,1380,0.03168,episode_0081,X
H,1380,0.02873,episode_0081,X
A,1381,0.02652,episode_0081,X
B,1381,0.03354,episode_0081,X
C,1381,0.02079,episode_0081,X
D,1381,0.03688,episode_0081,X
E,1381,0.03347,episode_0081,X
F,1381,0.02014,episode_0081,X
G,1381,0.03631,episode_0081,X
H,1381,0.03247,episode_0081,X
A,1382,0.0272,episode_0081,X
B,1382,0.99531,episode_0081,X
C,1382,0.98989,episode_0081,X
D,1382,0.02269,episode_0081,X
E,1382,0.01619,episode_0081,X
F,1382,0.03688,episode_0081,X
G,1382,0.02561,episode_0081,X
H,1382,0.01873,episode_0081,X
A,1383,0.0378,episode_0081,X
B,1383,0.99979,episode_0081,X
C,1383,0.98013,episode_0081,X
D,1383,0.03294,episode_0081,X
E,1383,0.04303,episode_0081,X
F,1383,0.04397,episode_0081,X
G,1383,0.03368,episode_0081,X
H,1383,0.03345,episode_0081,X
A,1384,0.03645,episode_0081,X
B,1384,1.04347,episode_0081,X
C,1384,1.01669,episode_0081,X
D,1384,0.03545,episode_0081,X
E,1384,0.03398,episode_0081,X
F,1384,0.0273,episode_0081,X
G,1384,0.01299,episode_0081,X
H,1384,0.03796,episode_0081,X
A,1385,0.03166,episode_0081,X
B,1385,0.03618,episode_0081,X
C,1385,0.03057,episode_0081,X
D,1385,0.01695,episode_0081,X
E,1385,0.02819,episode_0081,X
F,1385,0.01889,episode_0081,X
G,1385,0.03562,episode_0081,X
H,1385,0.04341,episode_0081,X
A,1386,0.04937,episode_0081,X
B,1386,0.0246,episode_0081,X
C,1386,0.03567,episode_0081,X
D,1386,0.02934,episode_0081,X
E,1386,0.01003,episode_0081,X
F,1386,0.03994,episode_0081,X
G,1386,0.03134,episode_0081,X
H,1386,0.01572,episode_0081,X
A,1387,0.03728,episode_0081,X
B,1387,0.04224,episode_0081,X
C,1387,0.95156,episode_0081,X
D,1387,1.00089,episode_0081,X
E,1387,0.039,episode_0081,X
F,1387,0.02601,episode_0081,X
G,1387,0.03814,episode_0081,X
H,1387,0.03536,episode_0081,X
A,1388,0.0347,episode_0081,X
B,1388,0.02529,episode_0081,X
C,1388,0.96102,episode_0081,X
D,1388,0.9966,episode_0081,X
E,1388,0.04022,episode_0081,X
F,1388,0.04277,episode_0081,X
G,1388,0.02351,episode_0081,X
H,1388,0.02773,episode_0081,X
A,1389,0.04416,episode_0081,X
B,1389,0.03375,episode_0081,X
C,1389,0.99467,episode_0081,X
D,1389,0.98922,episode_0081,X
E,1389,0.03737,episode_0081,X
F,1389,0.04014,episode_0081,X
G,1389,0.04656,episode_0081,X
H,1389,0.04413,episode_0081,X
A,1390,0.02118,episode_0081,X
B,1390,0.02306,episode_0081,X
C,1390,0.02822,episode_0081,X
D,1390,0.03254,episode_0081,X
E,1390,0.03629,episode_0081,X
F,1390,0.04331,episode_0081,X
G,1390,0.02958,episode_0081,X
H,1390,0.05711,episode_0081,X
A,1391,0.03627,episode_0081,X
B,1391,0.04078,episode_0081,X
C,1391,0.03851,episode_0081,X
D,1391,0.00726,episode_0081,X
E,1391,0.02252,episode_0081,X
F,1391,0.02276,episode_0081,X
G,1391,0.0459,episode_0081,X
H,1391,0.03391,episode_0081,X
A,1394,1.02333,episode_0082,Z
B,1394,1.02726,episode_0082,Z
C,1394,0.01564,episode_0082,Z
D,1394,0.02127,episode_0082,Z
E,1394,0.03369,episode_0082,Z
F,1394,0.06007,episode_0082,Z
G,1394,0.02632,episode_0082,Z
H,1394,0.03288,episode_0082,Z
A,1395,0.97544,episode_0082,Z
B,1395,0.98568,episode_0082,Z
C,1395,0.04899,episode_0082,Z
D,1395,0.01955,episode_0082,Z
E,1395,0.03256,episode_0082,Z
F,1395,0.02695,episode_0082,Z
G,1395,0.05914,episode_0082,Z
H,1395,0.03127,episode_0082,Z
A,1396,1.09184,episode_0082,Z
B,1396,0.97586,episode_0082,Z
C,1396,0.0268,episode_0082,Z
D,1396,0.03099,episode_0082,Z
E,1396,0.02482,episode_0082,Z
F,1396,0.0299,episode_0082,Z
G,1396,0.03915,episode_0082,Z
H,1396,0.02465,episode_0082,Z
A,1397,0.03391,episode_0082,Z
B,1397,0.04871,episode_0082,Z
C,1397,0.03514,episode_0082,Z
D,1397,0.04204,episode_0082,Z
E,1397,0.04014,episode_0082,Z
F,1397,0.02073,episode_0082,Z
G,1397,0.01002,episode_0082,Z
H,1397,0.02833,episode_0082,Z
A,1398,0.03909,episode_0082,Z
B,1398,0.02196,episode_0082,Z
C,1398,0.03424,episode_0082,Z
D,1398,0.0339,episode_0082,Z
E,1398,0.03127,episode_0082,Z
F,1398,0.02991,episode_0082,Z
G,1398,0.01902,episode_0082,Z
H,1398,0.03706,episode_0082,Z
A,1399,0.02955,episode_0082,Z
B,1399,0.92077,episode_0082,Z
C,1399,0.01247,episode_0082,Z
D,1399,0.0301,episode_0082,Z
E,1399,0.91317,episode_0082,Z
F,1399,0.04619,episode_0082,Z
G,1399,0.0169,episode_0082,Z
H,1399,0.03187,episode_0082,Z
A,1400,0.02383,episode_0082,Z
B,1400,1.01728,episode_0082,Z
C,1400,0.03142,episode_0082,Z
D,1400,0.02873,episode_0082,Z
E,1400,0.9973,episode_0082,Z
F,1400,0.0237,episode_0082,Z
G,1400,0.02707,episode_0082,Z
H,1400,0.03837,episode_0082,Z
A,1401,0.03319,episode_0082,Z
B,1401,1.03203,episode_0082,Z
C,1401,0.03605,episode_0082,Z
D,1401,0.0312,episode_0082,Z
E,1401,1.02394,episode_0082,Z
F,1401,0.0473,episode_0082,Z
G,1401,0.03449,episode_0082,Z
H,1401,0.02759,episode_0082,Z
A,1402,0.04279,episode_0082,Z
B,1402,0.0241,episode_0082,Z
C,1402,0.04061,episode_0082,Z
D,1402,0.03855,episode_0082,Z
E,1402,0.03627,episode_0082,Z
F,1402,0.02769,episode_0082,Z
G,1402,0.03373,episode_0082,Z
H,1402,0.01491,episode_0082,Z
A,1403,0.03344,episode_0082,Z
B,1403,0.0373,episode_0082,Z
C,1403,0.0402,episode_0082,Z
D,1403,0.029,episode_0082,Z
E,1403,0.03941,episode_0082,Z
F,1403,0.02227,episode_0082,Z
G,1403,0.02555,episode_0082,Z
H,1403,0.02611,episode_0082,Z
A,1404,0.04441,episode_0082,Z
B,1404,0.01786,episode_0082,Z
C,1404,0.0,episode_0082,Z
D,1404,0.04604,episode_0082,Z
E,1404,0.95752,episode_0082,Z
F,1404,1.06427,episode_0082,Z
G,1404,0.03765,episode_0082,Z
H,1404,0.02747,episode_0082,Z
A,1405,0.04895,episode_0082,Z
B,1405,0.03009,episode_0082,Z
C,1405,0.03301,episode_0082,Z
D,1405,0.03576,episode_0082,Z
E,1405,1.02455,episode_0082,Z
F,1405,0.9937,episode_0082,Z
G,1405,0.01682,episode_0082,Z
H,1405,0.05263,episode_0082,Z
A,1406,0.03799,episode_0082,Z
B,1406,0.02872,episode_0082,Z
C,1406,0.02221,episode_0082,Z
D,1406,0.01243,episode_0082,Z
E,1406,1.04409,episode_0082,Z
F,1406,1.04098,episode_0082,Z
G,1406,0.04006,episode_0082,Z
H,1406,0.0276,episode_0082,Z
A,1407,0.02285,episode_0082,Z
B,1407,0.03407,episode_0082,Z
C,1407,0.02071,episode_0082,Z
D,1407,0.02179,episode_0082,Z
E,1407,0.04073,episode_0082,Z
F,1407,0.02532,episode_0082,Z
G,1407,0.03464,episode_0082,Z
H,1407,0.02343,episode_0082,Z
A,1408,0.03177,episode_0082,Z
B,1408,0.0198,episode_0082,Z
C,1408,0.02761,episode_0082,Z
D,1408,0.03623,episode_0082,Z
E,1408,0.02799,episode_0082,Z
F,1408,0.02401,episode_0082,Z
G,1408,0.02222,episode_0082,Z
H,1408,0.0211,episode_0082,Z
A,1411,1.01825,episode_0083,X
B,1411,1.06471,episode_0083,X
C,1411,0.05008,episode_0083,X
D,1411,0.02272,episode_0083,X
E,1411,0.02823,episode_0083,X
F,1411,0.03666,episode_0083,X
G,1411,0.03744,episode_0083,X
H,1411,0.01799,episode_0083,X
A,1412,1.02429,episode_0083,X
B,1412,1.0171,episode_0083,X
C,1412,0.04165,episode_0083,X
D,1412,0.03033,episode_0083,X
E,1412,0.03337,episode_0083,X
F,1412,0.03222,episode_0083,X
G,1412,0.0358,episode_0083,X
H,1412,0.02142,episode_0083,X
A,1413,0.95409,episode_0083,X
B,1413,1.03666,episode_0083,X
C,1413,0.04674,episode_0083,X
D,1413,0.02167,episode_0083,X
E,1413,0.0291,episode_0083,X
F,1413,0.01607,episode_0083,X
G,1413,0.02334,episode_0083,X
H,1413,0.03082,episode_0083,X
A,1414,0.03246,episode_0083,X
B,1414,0.02957,episode_0083,X
C,1414,0.02252,episode_0083,X
D,1414,0.02502,episode_0083,X
E,1414,0.04652,episode_0083,X
F,1414,0.0373,episode_0083,X
G,1414,0.03464,episode_0083,X
H,1414,0.00688,episode_0083,X
A,1415,0.03316,episode_0083,X
B,1415,0.04089,episode_0083,X
C,1415,0.02326,episode_0083,X
D,1415,0.04777,episode_0083,X
E,1415,0.03088,episode_0083,X
F,1415,0.03664,episode_0083,X
G,1415,0.02751,episode_0083,X
H,1415,0.03263,episode_0083,X
A,1416,0.01739,episode_0083,X
B,1416,0.94443,episode_0083,X
C,1416,0.93493,episode_0083,X
