case_id,scale_id,sequence_length,classifier_mode,seed,expectation,episode_count,event_count,transition_count,motif_count,length3_motif_count,length3_support_mass,length3_top_support,length3_top_support_fraction,recurring_length3_fraction,full_sequence_motif_count,full_sequence_support_mass,full_sequence_top_support,full_sequence_top_support_fraction,recurring_full_sequence_fraction,length3_index_status_counts,full_sequence_index_status_counts,length3_background_recurrence_count,length3_ambiguous_evidence_count,full_sequence_background_recurrence_count,full_sequence_ambiguous_evidence_count,repeated_episode_instance_fraction,event_label_redundancy_fraction,transition_redundancy_fraction,compressibility_index,event_history_accuracy,collapsed_static_accuracy,predictive_accuracy_delta,length3_outcome_purity_max,length3_outcome_purity_mean,length3_context_purity_max,length3_context_purity_mean,length3_outcome_entropy_max,length3_context_entropy_max,novelty_failure,failure_modes,evidence_index_failure,evidence_failure_modes,top5_length3_patterns,top5_full_sequence_indexed_patterns
uniform_branching,scaled,5,evidence_index,209,high_branch_entropy,600,3000,2400,570,373,1735,25,0.013889,0.963889,106,227,4,0.006667,0.378333,ambiguous_evidence:207;branching_fragment:105;retrieval_index:61,ambiguous_evidence:9;episode_template_index:97,0,207,0,9,0.378333,0.030448,0.044769,0.346368,0.168519,0.018056,0.1375,1.0,0.397583,1.0,1.0,4.133661,0.0,False,low_predictive_utility,False,,"{A,B} -> {B,I} -> {K,L} | {A,B} -> {B,K} -> {K,L} | {A,B} -> {B,K} -> {C,D} | {A,B} -> {B,E} -> {G,H} | {A,B} -> {B,G} -> {C,D}","{A,B} -> {B,I} -> {K,L} -> {B,I} -> {E,F} [ambiguous_evidence] | {A,B} -> {B,I} -> {E,F} -> {B,C} -> {M,N} [ambiguous_evidence] | {A,B} -> {B,E} -> {M,N} -> {B,I} -> {I,J} [episode_template_index] | {A,B} -> {B,M} -> {G,H} -> {B,C} -> {C,D} [ambiguous_evidence] | {A,B} -> {B,M} -> {E,F} -> {B,M} -> {K,L} [episode_template_index]"
unique_triplets,scaled,8,evidence_index,7,no_recurrence,600,4800,4200,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
unique_triplets,scaled,8,evidence_index,108,no_recurrence,600,4800,4200,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
unique_triplets,scaled,8,evidence_index,209,no_recurrence,600,4800,4200,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
shared_edges_unique_middle,scaled,8,evidence_index,7,partial_recurrence_only,600,4800,4200,2,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.160223,0.0,0.053408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
shared_edges_unique_middle,scaled,8,evidence_index,108,partial_recurrence_only,600,4800,4200,2,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.160223,0.0,0.053408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
shared_edges_unique_middle,scaled,8,evidence_index,209,partial_recurrence_only,600,4800,4200,2,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.160223,0.0,0.053408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
near_miss_drift,scaled,8,evidence_index,7,partial_recurrence_only,600,4800,4200,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.079865,0.0,0.026622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
near_miss_drift,scaled,8,evidence_index,108,partial_recurrence_only,600,4800,4200,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.079865,0.0,0.026622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
near_miss_drift,scaled,8,evidence_index,209,partial_recurrence_only,600,4800,4200,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,0,0,0,0,0.0,0.079865,0.0,0.026622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,,,
hidden_novelty_alias_collision,scaled,8,evidence_index,7,hidden_novelty,600,4800,4200,22,6,3600,600,0.166667,1.0,1,600,600,1.0,1.0,ambiguous_evidence:6,ambiguous_evidence:1,0,6,0,1,1.0,0.0,0.0,0.333333,1.0,0.0,1.0,0.001667,0.001667,0.001667,0.001667,9.228819,9.228819,True,compressed_hidden_or_contradictory_novelty;low_outcome_purity,False,,"{A,B} -> {B,C} -> {C,D} | {B,C} -> {C,D} -> {D,E} | {C,D} -> {D,E} -> {E,F} | {D,E} -> {E,F} -> {F,G} | {E,F} -> {F,G} -> {G,H}","{A,B} -> {B,C} -> {C,D} -> {D,E} -> {E,F} -> {F,G} -> {G,H} -> {H,I} [ambiguous_evidence]"
hidden_novelty_alias_collision,scaled,8,evidence_index,108,hidden_novelty,600,4800,4200,22,6,3600,600,0.166667,1.0,1,600,600,1.0,1.0,ambiguous_evidence:6,ambiguous_evidence:1,0,6,0,1,1.0,0.0,0.0,0.333333,1.0,0.0,1.0,0.001667,0.001667,0.001667,0.001667,9.228819,9.228819,True,compressed_hidden_or_contradictory_novelty;low_outcome_purity,False,,"{A,B} -> {B,C} -> {C,D} | {B,C} -> {C,D} -> {D,E} | {C,D} -> {D,E} -> {E,F} | {D,E} -> {E,F} -> {F,G} | {E,F} -> {F,G} -> {G,H}","{A,B} -> {B,C} -> {C,D} -> {D,E} -> {E,F} -> {F,G} -> {G,H} -> {H,I} [ambiguous_evidence]"
hidden_novelty_alias_collision,scaled,8,evidence_index,209,hidden_novelty,600,4800,4200,22,6,3600,600,0.166667,1.0,1,600,600,1.0,1.0,ambiguous_evidence:6,ambiguous_evidence:1,0,6,0,1,1.0,0.0,0.0,0.333333,1.0,0.0,1.0,0.001667,0.001667,0.001667,0.001667,9.228819,9.228819,True,compressed_hidden_or_contradictory_novelty;low_outcome_purity,False,,"{A,B} -> {B,C} -> {C,D} | {B,C} -> {C,D} -> {D,E} | {C,D} -> {D,E} -> {E,F} | {D,E} -> {E,F} -> {F,G} | {E,F} -> {F,G} -> {G,H}","{A,B} -> {B,C} -> {C,D} -> {D,E} -> {E,F} -> {F,G} -> {G,H} -> {H,I} [ambiguous_evidence]"
contradictory_outcomes,scaled,8,evidence_index,7,outcome_contradiction,600,4800,4200,22,6,3600,600,0.166667,1.0,1,600,600,1.0,1.0,ambiguous_evidence:6,ambiguous_evidence:1,0,6,0,1,1.0,0.0,0.0,0.333333,1.0,0.0,1.0,0.041667,0.041667,1.0,1.0,4.584963,0.0,True,compressed_hidden_or_contradictory_novelty;low_outcome_purity,False,,"{A,B} -> {B,C} -> {C,D} | {B,C} -> {C,D} -> {D,E} | {C,D} -> {D,E} -> {E,F} | {D,E} -> {E,F} -> {F,G} | {E,F} -> {F,G} -> {G,H}","{A,B} -> {B,C} -> {C,D} -> {D,E} -> {E,F} -> {F,G} -> {G,H} -> {H,I} [ambiguous_evidence]"
contradictory_outcomes,scaled,8,evidence_index,108,outcome_contradiction,600,4800,4200,22,6,3600,600,0.166667,1.0,1,600,600,1.0,1.0,ambiguous_evidence:6,ambiguous_evidence:1,0,6,0,1,1.0,0.0,0.0,0.333333,1.0,0.0,1.0,0.041667,0.041667,1.0,1.0,4.584963,0.0,True,compressed_hidden_or_contradictory_novelty;low_outcome_purity,False,,"{A,B} -> {B,C} -> {C,D} | {B,C} -> {C,D} -> {D,E} | {C,D} -> {D,E} -> {E,F} | {D,E} -> {E,F} -> {F,G} | {E,F} -> {F,G} -> {G,H}","{A,B} -> {B,C} -> {C,D} -> {D,E} -> {E,F} -> {F,G} -> {G,H} -> {H,I} [ambiguous_evidence]"
contradictory_outcomes,scaled,8,evidence_index,209,outcome_contradiction,600,4800,4200,22,6,3600,600,0.166667,1.0,1,600,600,1.0,1.0,ambiguous_evidence:6,ambiguous_evidence:1,0,6,0,1,1.0,0.0,0.0,0.333333,1.0,0.0,1.0,0.041667,0.041667,1.0,1.0,4.584963,0.0,True,compressed_hidden_or_contradictory_novelty;low_outcome_purity,False,,"{A,B} -> {B,C} -> {C,D} | {B,C} -> {C,D} -> {D,E} | {C,D} -> {D,E} -> {E,F} | {D,E} -> {E,F} -> {F,G} | {E,F} -> {F,G} -> {G,H}","{A,B} -> {B,C} -> {C,D} -> {D,E} -> {E,F} -> {F,G} -> {G,H} -> {H,I} [ambiguous_evidence]"
random_small_vocab,scaled,8,evidence_index,7,chance_recurrence,600,4800,4200,582,510,3598,19,0.005278,0.999444,0,0,0,0.0,0.0,ambiguous_evidence:496;background_recurrence:14,,14,496,0,0,0.0,0.000642,0.002118,0.334068,0.144444,0.115873,0.021429,0.666667,0.172221,0.666667,0.172221,4.247928,4.247928,True,chance_subsequence_recurrence_overcompressed,False,,"{G,H} -> {D,E} -> {G,H} | {F,G} -> {C,D} -> {G,H} | {D,E} -> {F,G} -> {B,C} | {C,D} -> {F,G} -> {E,F} | {F,G} -> {D,E} -> {F,G}",
random_small_vocab,scaled,8,evidence_index,108,chance_recurrence,600,4800,4200,581,509,3597,17,0.004722,0.999167,0,0,0,0.0,0.0,ambiguous_evidence:498;background_recurrence:11,,11,498,0,0,0.0,0.000297,0.00212,0.333861,0.126852,0.123016,0.000794,0.5,0.171021,0.5,0.171021,4.087463,4.087463,True,chance_subsequence_recurrence_overcompressed,False,,"{D,E} -> {E,F} -> {C,D} | {F,G} -> {B,C} -> {F,G} | {D,E} -> {A,B} -> {E,F} | {B,C} -> {C,D} -> {A,H} | {B,C} -> {D,E} -> {F,G}",
random_small_vocab,scaled,8,evidence_index,209,chance_recurrence,600,4800,4200,578,506,3595,18,0.005,0.998611,0,0,0,0.0,0.0,ambiguous_evidence:496;background_recurrence:10,,10,496,0,0,0.0,0.000471,0.002106,0.333729,0.131481,0.134127,0.011905,0.5,0.169977,0.5,0.169977,4.169925,4.169925,True,chance_subsequence_recurrence_overcompressed,False,,"{B,C} -> {G,H} -> {G,H} | {B,C} -> {G,H} -> {C,D} | {G,H} -> {F,G} -> {A,B} | {F,G} -> {C,D} -> {E,F} | {D,E} -> {C,D} -> {C,D}",
uniform_branching,scaled,8,evidence_index,7,high_branch_entropy,600,4800,4200,556,463,3596,27,0.0075,0.998889,2,4,2,0.003333,0.006667,ambiguous_evidence:444;background_recurrence:1;branching_fragment:3;retrieval_index:15,episode_template_index:2,1,444,0,0,0.006667,0.009522,0.00788,0.338764,0.162963,0.076984,0.089683,0.666667,0.238492,1.0,1.0,4.20841,0.0,False,low_predictive_utility,False,,"{A,B} -> {B,M} -> {C,D} | {A,B} -> {B,K} -> {I,J} | {A,B} -> {B,E} -> {G,H} | {A,B} -> {B,I} -> {G,H} | {A,B} -> {B,G} -> {M,N}","{A,B} -> {B,G} -> {I,J} -> {B,I} -> {G,H} -> {B,M} -> {E,F} -> {B,K} [episode_template_index] | {A,B} -> {B,E} -> {E,F} -> {B,G} -> {C,D} -> {B,K} -> {E,F} -> {B,M} [episode_template_index]"
uniform_branching,scaled,8,evidence_index,108,high_branch_entropy,600,4800,4200,556,465,3598,29,0.008056,0.999444,0,0,0,0.0,0.0,ambiguous_evidence:447;branching_fragment:3;retrieval_index:15,,0,447,0,0,0.0,0.009169,0.007792,0.338802,0.180556,0.063492,0.090476,0.666667,0.238583,1.0,1.0,4.280226,0.0,False,low_predictive_utility,False,,"{A,B} -> {B,M} -> {K,L} | {A,B} -> {B,K} -> {M,N} | {A,B} -> {B,G} -> {K,L} | {A,B} -> {B,E} -> {K,L} | {A,B} -> {B,I} -> {K,L}",
uniform_branching,scaled,8,evidence_index,209,high_branch_entropy,600,4800,4200,552,461,3594,27,0.0075,0.998333,0,0,0,0.0,0.0,ambiguous_evidence:440;branching_fragment:3;retrieval_index:18,,0,440,0,0,0.0,0.009752,0.00809,0.338725,0.176852,0.060317,0.109524,1.0,0.235965,1.0,1.0,4.430632,0.0,False,low_predictive_utility,False,,"{A,B} -> {B,K} -> {C,D} | {A,B} -> {B,G} -> {C,D} | {A,B} -> {B,G} -> {I,J} | {A,B} -> {B,M} -> {I,J} | {A,B} -> {B,K} -> {M,N}",
