unit_id,t,value,episode_id,context
E,1248,0.95368,episode_0073,Z
F,1248,0.91085,episode_0073,Z
G,1248,0.03504,episode_0073,Z
H,1248,0.04721,episode_0073,Z
A,1249,0.01688,episode_0073,Z
B,1249,0.03272,episode_0073,Z
C,1249,0.02262,episode_0073,Z
D,1249,0.03236,episode_0073,Z
E,1249,0.02963,episode_0073,Z
F,1249,0.02469,episode_0073,Z
G,1249,0.02053,episode_0073,Z
H,1249,0.02601,episode_0073,Z
A,1250,0.02528,episode_0073,Z
B,1250,0.03163,episode_0073,Z
C,1250,0.026,episode_0073,Z
D,1250,1.00088,episode_0073,Z
E,1250,0.0056,episode_0073,Z
F,1250,0.04076,episode_0073,Z
G,1250,0.01919,episode_0073,Z
H,1250,0.01769,episode_0073,Z
A,1251,0.02887,episode_0073,Z
B,1251,0.90888,episode_0073,Z
C,1251,0.93739,episode_0073,Z
D,1251,0.03487,episode_0073,Z
E,1251,0.96615,episode_0073,Z
F,1251,1.03041,episode_0073,Z
G,1251,0.03218,episode_0073,Z
H,1251,0.0321,episode_0073,Z
A,1252,0.03358,episode_0073,Z
B,1252,0.03355,episode_0073,Z
C,1252,0.035,episode_0073,Z
D,1252,0.02875,episode_0073,Z
E,1252,1.00148,episode_0073,Z
F,1252,0.91988,episode_0073,Z
G,1252,0.02434,episode_0073,Z
H,1252,0.94033,episode_0073,Z
A,1253,0.02917,episode_0073,Z
B,1253,0.02925,episode_0073,Z
C,1253,0.02477,episode_0073,Z
D,1253,0.04607,episode_0073,Z
E,1253,1.15413,episode_0073,Z
F,1253,1.06403,episode_0073,Z
G,1253,0.02866,episode_0073,Z
H,1253,0.02029,episode_0073,Z
A,1254,0.01305,episode_0073,Z
B,1254,0.03794,episode_0073,Z
C,1254,0.04182,episode_0073,Z
D,1254,0.02247,episode_0073,Z
E,1254,0.01748,episode_0073,Z
F,1254,0.02808,episode_0073,Z
G,1254,0.02892,episode_0073,Z
H,1254,0.03471,episode_0073,Z
A,1255,0.04014,episode_0073,Z
B,1255,0.026,episode_0073,Z
C,1255,0.01677,episode_0073,Z
D,1255,0.02954,episode_0073,Z
E,1255,0.03196,episode_0073,Z
F,1255,0.04282,episode_0073,Z
G,1255,0.02335,episode_0073,Z
H,1255,0.03098,episode_0073,Z
A,1258,1.02397,episode_0074,Z
B,1258,1.05554,episode_0074,Z
C,1258,0.0237,episode_0074,Z
D,1258,0.03102,episode_0074,Z
E,1258,0.02298,episode_0074,Z
F,1258,0.01832,episode_0074,Z
G,1258,0.00449,episode_0074,Z
H,1258,0.03976,episode_0074,Z
A,1259,0.94233,episode_0074,Z
B,1259,0.95269,episode_0074,Z
C,1259,0.01572,episode_0074,Z
D,1259,0.04143,episode_0074,Z
E,1259,0.0578,episode_0074,Z
F,1259,0.03581,episode_0074,Z
G,1259,0.02755,episode_0074,Z
H,1259,0.02123,episode_0074,Z
A,1260,1.00233,episode_0074,Z
B,1260,1.0279,episode_0074,Z
C,1260,0.02815,episode_0074,Z
D,1260,0.04704,episode_0074,Z
E,1260,0.0343,episode_0074,Z
F,1260,0.03814,episode_0074,Z
G,1260,0.01931,episode_0074,Z
H,1260,0.03298,episode_0074,Z
A,1261,0.03065,episode_0074,Z
B,1261,0.02335,episode_0074,Z
C,1261,0.03082,episode_0074,Z
D,1261,0.01159,episode_0074,Z
E,1261,0.03901,episode_0074,Z
F,1261,0.02418,episode_0074,Z
G,1261,0.03636,episode_0074,Z
H,1261,0.02978,episode_0074,Z
A,1262,0.03171,episode_0074,Z
B,1262,0.0368,episode_0074,Z
C,1262,0.96783,episode_0074,Z
D,1262,0.02018,episode_0074,Z
E,1262,0.02513,episode_0074,Z
F,1262,0.04378,episode_0074,Z
G,1262,0.019,episode_0074,Z
H,1262,0.96617,episode_0074,Z
A,1263,1.09898,episode_0074,Z
B,1263,0.99391,episode_0074,Z
C,1263,0.04652,episode_0074,Z
D,1263,0.01921,episode_0074,Z
E,1263,1.01814,episode_0074,Z
F,1263,0.03107,episode_0074,Z
G,1263,0.04627,episode_0074,Z
H,1263,0.03994,episode_0074,Z
A,1264,1.01976,episode_0074,Z
B,1264,0.99604,episode_0074,Z
C,1264,0.04601,episode_0074,Z
D,1264,0.02185,episode_0074,Z
E,1264,0.94151,episode_0074,Z
F,1264,0.02208,episode_0074,Z
G,1264,0.03714,episode_0074,Z
H,1264,0.02611,episode_0074,Z
A,1265,0.04444,episode_0074,Z
B,1265,1.07718,episode_0074,Z
C,1265,0.01768,episode_0074,Z
D,1265,0.02486,episode_0074,Z
E,1265,0.97687,episode_0074,Z
F,1265,1.04416,episode_0074,Z
G,1265,0.02505,episode_0074,Z
H,1265,0.03615,episode_0074,Z
A,1266,0.01462,episode_0074,Z
B,1266,0.02545,episode_0074,Z
C,1266,0.03427,episode_0074,Z
D,1266,0.03739,episode_0074,Z
E,1266,0.03131,episode_0074,Z
F,1266,0.02796,episode_0074,Z
G,1266,0.03914,episode_0074,Z
H,1266,0.04406,episode_0074,Z
A,1267,0.03983,episode_0074,Z
B,1267,0.02472,episode_0074,Z
C,1267,0.03417,episode_0074,Z
D,1267,0.01533,episode_0074,Z
E,1267,0.99539,episode_0074,Z
F,1267,0.04294,episode_0074,Z
G,1267,0.03941,episode_0074,Z
H,1267,0.03349,episode_0074,Z
A,1268,0.03741,episode_0074,Z
B,1268,0.03621,episode_0074,Z
C,1268,0.03469,episode_0074,Z
D,1268,0.02721,episode_0074,Z
E,1268,0.89735,episode_0074,Z
F,1268,0.989,episode_0074,Z
G,1268,0.0328,episode_0074,Z
H,1268,0.03377,episode_0074,Z
A,1269,0.04207,episode_0074,Z
B,1269,0.03749,episode_0074,Z
C,1269,0.03571,episode_0074,Z
D,1269,0.03781,episode_0074,Z
E,1269,1.022,episode_0074,Z
F,1269,0.99972,episode_0074,Z
G,1269,0.04959,episode_0074,Z
H,1269,0.024,episode_0074,Z
A,1270,0.03078,episode_0074,Z
B,1270,0.01414,episode_0074,Z
C,1270,0.03992,episode_0074,Z
D,1270,0.02276,episode_0074,Z
E,1270,1.0161,episode_0074,Z
F,1270,1.08677,episode_0074,Z
G,1270,0.02377,episode_0074,Z
H,1270,0.02965,episode_0074,Z
A,1271,0.03344,episode_0074,Z
B,1271,0.04173,episode_0074,Z
C,1271,0.01332,episode_0074,Z
D,1271,0.04432,episode_0074,Z
E,1271,0.02789,episode_0074,Z
F,1271,0.02312,episode_0074,Z
G,1271,0.04205,episode_0074,Z
H,1271,0.01422,episode_0074,Z
A,1272,0.02434,episode_0074,Z
B,1272,0.03129,episode_0074,Z
C,1272,0.03486,episode_0074,Z
D,1272,0.02463,episode_0074,Z
E,1272,0.0346,episode_0074,Z
F,1272,0.90555,episode_0074,Z
G,1272,0.01079,episode_0074,Z
H,1272,0.03152,episode_0074,Z
A,1275,0.97674,episode_0075,X
B,1275,0.99625,episode_0075,X
C,1275,0.02977,episode_0075,X
D,1275,0.04041,episode_0075,X
E,1275,0.01873,episode_0075,X
F,1275,0.02013,episode_0075,X
G,1275,0.03108,episode_0075,X
H,1275,0.02915,episode_0075,X
A,1276,1.01608,episode_0075,X
B,1276,1.10462,episode_0075,X
C,1276,0.04621,episode_0075,X
D,1276,0.02491,episode_0075,X
E,1276,0.03179,episode_0075,X
F,1276,0.04716,episode_0075,X
G,1276,0.03415,episode_0075,X
H,1276,0.03145,episode_0075,X
A,1277,0.96912,episode_0075,X
B,1277,1.00689,episode_0075,X
C,1277,0.03946,episode_0075,X
D,1277,0.03275,episode_0075,X
E,1277,0.04779,episode_0075,X
F,1277,0.02303,episode_0075,X
G,1277,0.04868,episode_0075,X
H,1277,0.02316,episode_0075,X
A,1278,0.02621,episode_0075,X
B,1278,0.007,episode_0075,X
C,1278,0.02405,episode_0075,X
D,1278,0.02507,episode_0075,X
E,1278,0.04369,episode_0075,X
F,1278,0.02192,episode_0075,X
G,1278,0.02065,episode_0075,X
H,1278,0.03022,episode_0075,X
A,1279,0.03971,episode_0075,X
B,1279,0.01734,episode_0075,X
C,1279,0.03286,episode_0075,X
D,1279,0.05093,episode_0075,X
E,1279,0.02663,episode_0075,X
F,1279,0.02323,episode_0075,X
G,1279,0.01739,episode_0075,X
H,1279,0.03114,episode_0075,X
A,1280,0.03032,episode_0075,X
B,1280,1.01506,episode_0075,X
C,1280,1.01387,episode_0075,X
D,1280,0.03121,episode_0075,X
E,1280,0.03183,episode_0075,X
F,1280,0.03136,episode_0075,X
G,1280,0.03685,episode_0075,X
H,1280,0.01795,episode_0075,X
A,1281,0.02329,episode_0075,X
B,1281,0.94517,episode_0075,X
C,1281,1.01521,episode_0075,X
D,1281,0.02999,episode_0075,X
E,1281,0.02789,episode_0075,X
F,1281,0.01874,episode_0075,X
G,1281,0.02219,episode_0075,X
H,1281,0.03471,episode_0075,X
A,1282,0.03879,episode_0075,X
B,1282,0.97755,episode_0075,X
C,1282,0.02703,episode_0075,X
D,1282,0.01433,episode_0075,X
E,1282,0.01603,episode_0075,X
F,1282,0.03793,episode_0075,X
G,1282,0.04052,episode_0075,X
H,1282,0.03352,episode_0075,X
A,1283,0.01622,episode_0075,X
B,1283,0.03103,episode_0075,X
C,1283,0.01824,episode_0075,X
D,1283,0.02156,episode_0075,X
E,1283,0.0343,episode_0075,X
F,1283,0.02639,episode_0075,X
G,1283,0.03702,episode_0075,X
H,1283,0.02148,episode_0075,X
A,1284,0.04061,episode_0075,X
B,1284,0.039,episode_0075,X
C,1284,1.05582,episode_0075,X
D,1284,0.02591,episode_0075,X
E,1284,0.037,episode_0075,X
F,1284,0.01694,episode_0075,X
G,1284,0.04143,episode_0075,X
H,1284,0.02294,episode_0075,X
A,1285,0.03504,episode_0075,X
B,1285,0.96589,episode_0075,X
C,1285,0.96265,episode_0075,X
D,1285,0.98733,episode_0075,X
E,1285,0.01013,episode_0075,X
F,1285,0.02651,episode_0075,X
G,1285,0.03647,episode_0075,X
H,1285,0.01934,episode_0075,X
A,1286,1.02114,episode_0075,X
B,1286,0.01639,episode_0075,X
C,1286,0.99863,episode_0075,X
D,1286,1.00488,episode_0075,X
E,1286,0.02937,episode_0075,X
F,1286,0.03107,episode_0075,X
G,1286,0.04526,episode_0075,X
H,1286,0.97651,episode_0075,X
A,1287,0.04024,episode_0075,X
B,1287,0.03987,episode_0075,X
C,1287,0.97349,episode_0075,X
D,1287,0.99762,episode_0075,X
E,1287,0.98744,episode_0075,X
F,1287,0.04981,episode_0075,X
G,1287,0.03399,episode_0075,X
H,1287,0.03564,episode_0075,X
A,1288,0.03436,episode_0075,X
B,1288,0.03211,episode_0075,X
C,1288,0.04152,episode_0075,X
D,1288,0.03338,episode_0075,X
E,1288,0.03619,episode_0075,X
F,1288,0.02486,episode_0075,X
G,1288,0.02308,episode_0075,X
H,1288,0.04429,episode_0075,X
A,1289,0.03093,episode_0075,X
B,1289,0.00775,episode_0075,X
C,1289,0.02722,episode_0075,X
D,1289,0.0218,episode_0075,X
E,1289,0.03159,episode_0075,X
F,1289,0.02591,episode_0075,X
G,1289,0.03922,episode_0075,X
H,1289,0.02495,episode_0075,X
A,1292,0.92657,episode_0076,Z
B,1292,0.87292,episode_0076,Z
C,1292,0.03556,episode_0076,Z
D,1292,0.01692,episode_0076,Z
E,1292,0.03418,episode_0076,Z
F,1292,0.0303,episode_0076,Z
G,1292,0.02525,episode_0076,Z
H,1292,0.03618,episode_0076,Z
A,1293,1.00069,episode_0076,Z
B,1293,0.96556,episode_0076,Z
C,1293,0.03006,episode_0076,Z
D,1293,0.01416,episode_0076,Z
E,1293,0.02854,episode_0076,Z
F,1293,0.03933,episode_0076,Z
G,1293,0.02993,episode_0076,Z
H,1293,0.03327,episode_0076,Z
A,1294,0.89314,episode_0076,Z
B,1294,1.04251,episode_0076,Z
C,1294,0.03163,episode_0076,Z
D,1294,0.95726,episode_0076,Z
E,1294,0.03727,episode_0076,Z
F,1294,0.03198,episode_0076,Z
G,1294,0.04282,episode_0076,Z
H,1294,0.02085,episode_0076,Z
A,1295,0.0208,episode_0076,Z
B,1295,0.01229,episode_0076,Z
C,1295,0.97999,episode_0076,Z
D,1295,0.04151,episode_0076,Z
E,1295,0.99839,episode_0076,Z
F,1295,0.02721,episode_0076,Z
G,1295,0.02971,episode_0076,Z
H,1295,0.05392,episode_0076,Z
A,1296,0.02818,episode_0076,Z
B,1296,0.02395,episode_0076,Z
C,1296,0.03812,episode_0076,Z
D,1296,0.02534,episode_0076,Z
E,1296,0.04721,episode_0076,Z
F,1296,0.02872,episode_0076,Z
G,1296,0.96008,episode_0076,Z
H,1296,0.00974,episode_0076,Z
A,1297,0.02577,episode_0076,Z
B,1297,0.8658,episode_0076,Z
C,1297,0.0283,episode_0076,Z
D,1297,0.02128,episode_0076,Z
E,1297,1.00085,episode_0076,Z
F,1297,0.03594,episode_0076,Z
G,1297,0.04184,episode_0076,Z
H,1297,0.03224,episode_0076,Z
A,1298,0.03663,episode_0076,Z
B,1298,1.04492,episode_0076,Z
C,1298,0.01732,episode_0076,Z
D,1298,0.03339,episode_0076,Z
E,1298,0.99517,episode_0076,Z
F,1298,0.04339,episode_0076,Z
G,1298,0.03852,episode_0076,Z
H,1298,0.04866,episode_0076,Z
A,1299,0.01408,episode_0076,Z
B,1299,1.03146,episode_0076,Z
C,1299,0.02707,episode_0076,Z
D,1299,1.06417,episode_0076,Z
E,1299,0.88578,episode_0076,Z
F,1299,0.02579,episode_0076,Z
G,1299,0.02034,episode_0076,Z
H,1299,0.04146,episode_0076,Z
A,1300,0.01296,episode_0076,Z
B,1300,1.02689,episode_0076,Z
C,1300,0.03558,episode_0076,Z
D,1300,0.03211,episode_0076,Z
E,1300,0.02498,episode_0076,Z
F,1300,0.0488,episode_0076,Z
G,1300,0.03514,episode_0076,Z
H,1300,0.02552,episode_0076,Z
A,1301,0.01802,episode_0076,Z
B,1301,0.03453,episode_0076,Z
C,1301,0.02149,episode_0076,Z
D,1301,0.02429,episode_0076,Z
E,1301,0.0271,episode_0076,Z
F,1301,0.03904,episode_0076,Z
G,1301,0.01989,episode_0076,Z
H,1301,0.0192,episode_0076,Z
A,1302,0.0216,episode_0076,Z
B,1302,0.02501,episode_0076,Z
C,1302,0.02463,episode_0076,Z
D,1302,0.03116,episode_0076,Z
E,1302,1.05838,episode_0076,Z
F,1302,0.90906,episode_0076,Z
G,1302,0.03106,episode_0076,Z
H,1302,0.03656,episode_0076,Z
A,1303,0.96743,episode_0076,Z
B,1303,0.04237,episode_0076,Z
C,1303,1.01155,episode_0076,Z
D,1303,0.0198,episode_0076,Z
E,1303,0.9859,episode_0076,Z
F,1303,0.96266,episode_0076,Z
G,1303,0.03427,episode_0076,Z
H,1303,0.03103,episode_0076,Z
A,1304,0.03206,episode_0076,Z
B,1304,0.00374,episode_0076,Z
C,1304,0.01288,episode_0076,Z
D,1304,0.0305,episode_0076,Z
E,1304,1.0467,episode_0076,Z
F,1304,1.01099,episode_0076,Z
G,1304,0.04728,episode_0076,Z
H,1304,0.03323,episode_0076,Z
A,1305,0.03285,episode_0076,Z
B,1305,0.03115,episode_0076,Z
C,1305,0.02171,episode_0076,Z
D,1305,0.01978,episode_0076,Z
E,1305,0.03954,episode_0076,Z
F,1305,0.02497,episode_0076,Z
G,1305,0.03533,episode_0076,Z
H,1305,0.02011,episode_0076,Z
A,1306,0.0278,episode_0076,Z
B,1306,0.0082,episode_0076,Z
C,1306,0.01276,episode_0076,Z
D,1306,0.02904,episode_0076,Z
E,1306,0.01762,episode_0076,Z
F,1306,0.01813,episode_0076,Z
G,1306,0.02775,episode_0076,Z
H,1306,0.96209,episode_0076,Z
A,1309,0.98036,episode_0077,X
B,1309,1.02776,episode_0077,X
C,1309,0.04127,episode_0077,X
D,1309,0.02492,episode_0077,X
E,1309,0.01602,episode_0077,X
F,1309,0.02598,episode_0077,X
G,1309,1.00676,episode_0077,X
H,1309,0.03232,episode_0077,X
A,1310,1.02531,episode_0077,X
B,1310,0.98536,episode_0077,X
C,1310,0.0182,episode_0077,X
D,1310,0.02538,episode_0077,X
E,1310,0.03761,episode_0077,X
F,1310,1.06909,episode_0077,X
G,1310,0.03411,episode_0077,X
H,1310,0.02316,episode_0077,X
A,1311,0.99854,episode_0077,X
B,1311,1.00851,episode_0077,X
C,1311,0.04789,episode_0077,X
D,1311,0.02887,episode_0077,X
E,1311,0.04371,episode_0077,X
F,1311,0.0249,episode_0077,X
G,1311,0.03857,episode_0077,X
H,1311,0.03211,episode_0077,X
A,1312,0.04827,episode_0077,X
B,1312,0.01897,episode_0077,X
C,1312,0.02923,episode_0077,X
D,1312,0.03632,episode_0077,X
E,1312,0.03831,episode_0077,X
F,1312,0.03213,episode_0077,X
G,1312,0.02635,episode_0077,X
H,1312,0.03271,episode_0077,X
A,1313,0.02925,episode_0077,X
B,1313,0.02683,episode_0077,X
C,1313,0.03964,episode_0077,X
D,1313,0.04215,episode_0077,X
E,1313,0.02272,episode_0077,X
F,1313,1.05567,episode_0077,X
G,1313,0.01518,episode_0077,X
H,1313,0.03519,episode_0077,X
A,1314,0.03577,episode_0077,X
B,1314,1.01405,episode_0077,X
C,1314,0.98577,episode_0077,X
D,1314,0.0292,episode_0077,X
E,1314,0.03954,episode_0077,X
F,1314,0.01746,episode_0077,X
G,1314,0.02457,episode_0077,X
H,1314,0.03151,episode_0077,X
A,1315,0.04229,episode_0077,X
B,1315,0.98377,episode_0077,X
C,1315,0.95399,episode_0077,X
D,1315,0.01661,episode_0077,X
E,1315,0.02436,episode_0077,X
F,1315,0.027,episode_0077,X
G,1315,0.04905,episode_0077,X
H,1315,0.0211,episode_0077,X
A,1316,0.01096,episode_0077,X
B,1316,0.99042,episode_0077,X
C,1316,0.97364,episode_0077,X
D,1316,0.02321,episode_0077,X
E,1316,0.01114,episode_0077,X
F,1316,0.03183,episode_0077,X
G,1316,0.00878,episode_0077,X
H,1316,0.0175,episode_0077,X
A,1317,1.14563,episode_0077,X
B,1317,0.03913,episode_0077,X
C,1317,0.0128,episode_0077,X
D,1317,0.04091,episode_0077,X
E,1317,0.02472,episode_0077,X
F,1317,0.03848,episode_0077,X
G,1317,0.01736,episode_0077,X
H,1317,1.0657,episode_0077,X
A,1318,1.07413,episode_0077,X
B,1318,0.03453,episode_0077,X
C,1318,0.04329,episode_0077,X
D,1318,0.05053,episode_0077,X
E,1318,0.03119,episode_0077,X
F,1318,0.03281,episode_0077,X
G,1318,0.02031,episode_0077,X
H,1318,0.02666,episode_0077,X
A,1319,0.03441,episode_0077,X
B,1319,0.02878,episode_0077,X
C,1319,1.0447,episode_0077,X
D,1319,1.07496,episode_0077,X
E,1319,0.03753,episode_0077,X
F,1319,0.0311,episode_0077,X
G,1319,0.02775,episode_0077,X
H,1319,0.03441,episode_0077,X
A,1320,0.02763,episode_0077,X
B,1320,0.02801,episode_0077,X
C,1320,0.03118,episode_0077,X
D,1320,1.03275,episode_0077,X
E,1320,0.02968,episode_0077,X
F,1320,0.0348,episode_0077,X
G,1320,0.0264,episode_0077,X
H,1320,0.02773,episode_0077,X
A,1321,0.02573,episode_0077,X
B,1321,0.02681,episode_0077,X
C,1321,0.98056,episode_0077,X
D,1321,0.95607,episode_0077,X
E,1321,0.9615,episode_0077,X
F,1321,0.03616,episode_0077,X
G,1321,0.02939,episode_0077,X
H,1321,0.0371,episode_0077,X
A,1322,0.02528,episode_0077,X
B,1322,0.04152,episode_0077,X
C,1322,0.03781,episode_0077,X
D,1322,0.04301,episode_0077,X
E,1322,0.04097,episode_0077,X
F,1322,0.03288,episode_0077,X
G,1322,0.00674,episode_0077,X
H,1322,0.03377,episode_0077,X
A,1323,0.02407,episode_0077,X
B,1323,0.03677,episode_0077,X
C,1323,0.03998,episode_0077,X
D,1323,0.02786,episode_0077,X
E,1323,0.02322,episode_0077,X
F,1323,0.03002,episode_0077,X
G,1323,1.08826,episode_0077,X
H,1323,0.02512,episode_0077,X
A,1326,0.98737,episode_0078,X
B,1326,1.01397,episode_0078,X
C,1326,0.03117,episode_0078,X
D,1326,0.03494,episode_0078,X
E,1326,0.03446,episode_0078,X
F,1326,0.01189,episode_0078,X
G,1326,0.03916,episode_0078,X
H,1326,0.0239,episode_0078,X
A,1327,0.98672,episode_0078,X
B,1327,0.97865,episode_0078,X
C,1327,0.0284,episode_0078,X
D,1327,0.04406,episode_0078,X
E,1327,1.03097,episode_0078,X
F,1327,0.02902,episode_0078,X
G,1327,0.02005,episode_0078,X
H,1327,0.00937,episode_0078,X
A,1328,0.95737,episode_0078,X
B,1328,0.95578,episode_0078,X
C,1328,0.03261,episode_0078,X
D,1328,0.01902,episode_0078,X
E,1328,0.02804,episode_0078,X
F,1328,0.01028,episode_0078,X
G,1328,0.0137,episode_0078,X
H,1328,0.03242,episode_0078,X
A,1329,0.01488,episode_0078,X
B,1329,0.01712,episode_0078,X
C,1329,0.02653,episode_0078,X
D,1329,0.00993,episode_0078,X
E,1329,0.0354,episode_0078,X
F,1329,0.04295,episode_0078,X
G,1329,0.03778,episode_0078,X
H,1329,0.02786,episode_0078,X
A,1330,0.03688,episode_0078,X
B,1330,0.022,episode_0078,X
C,1330,0.0228,episode_0078,X
D,1330,0.03264,episode_0078,X
E,1330,0.03578,episode_0078,X
F,1330,0.02674,episode_0078,X
G,1330,0.04129,episode_0078,X
H,1330,1.06425,episode_0078,X
A,1331,0.03435,episode_0078,X
B,1331,0.93185,episode_0078,X
C,1331,1.00181,episode_0078,X
D,1331,0.03207,episode_0078,X
E,1331,0.02115,episode_0078,X
F,1331,0.0321,episode_0078,X
G,1331,0.02437,episode_0078,X
H,1331,0.03586,episode_0078,X
A,1332,1.08742,episode_0078,X
B,1332,1.00909,episode_0078,X
C,1332,1.01452,episode_0078,X
D,1332,0.02221,episode_0078,X
E,1332,0.0547,episode_0078,X
F,1332,0.02223,episode_0078,X
G,1332,0.01759,episode_0078,X
H,1332,0.01588,episode_0078,X
A,1333,0.03381,episode_0078,X
B,1333,1.01312,episode_0078,X
C,1333,1.00302,episode_0078,X
D,1333,0.02425,episode_0078,X
E,1333,0.04352,episode_0078,X
F,1333,0.02265,episode_0078,X
G,1333,0.02099,episode_0078,X
H,1333,0.03735,episode_0078,X
A,1334,0.05723,episode_0078,X
B,1334,0.02242,episode_0078,X
C,1334,0.02922,episode_0078,X
D,1334,0.92377,episode_0078,X
E,1334,0.02388,episode_0078,X
F,1334,0.02932,episode_0078,X
G,1334,0.04542,episode_0078,X
H,1334,0.03611,episode_0078,X
A,1335,0.04075,episode_0078,X
B,1335,0.03858,episode_0078,X
C,1335,0.04699,episode_0078,X
D,1335,0.02979,episode_0078,X
E,1335,0.02699,episode_0078,X
F,1335,0.88666,episode_0078,X
G,1335,0.03374,episode_0078,X
H,1335,0.0209,episode_0078,X
A,1336,0.01689,episode_0078,X
B,1336,0.02837,episode_0078,X
C,1336,1.03966,episode_0078,X
D,1336,1.07003,episode_0078,X
E,1336,0.02083,episode_0078,X
F,1336,0.04579,episode_0078,X
G,1336,0.02321,episode_0078,X
H,1336,0.03539,episode_0078,X
A,1337,0.03068,episode_0078,X
B,1337,0.03624,episode_0078,X
C,1337,0.96652,episode_0078,X
D,1337,0.90461,episode_0078,X
E,1337,0.04772,episode_0078,X
F,1337,0.01714,episode_0078,X
G,1337,0.03043,episode_0078,X
H,1337,0.04302,episode_0078,X
A,1338,0.99057,episode_0078,X
B,1338,0.03935,episode_0078,X
C,1338,0.96157,episode_0078,X
D,1338,0.94691,episode_0078,X
E,1338,0.03673,episode_0078,X
F,1338,0.04807,episode_0078,X
G,1338,0.02894,episode_0078,X
H,1338,0.02987,episode_0078,X
A,1339,0.03791,episode_0078,X
B,1339,0.02515,episode_0078,X
C,1339,0.03622,episode_0078,X
D,1339,0.0184,episode_0078,X
E,1339,0.01954,episode_0078,X
F,1339,0.02607,episode_0078,X
G,1339,0.01777,episode_0078,X
H,1339,0.03565,episode_0078,X
A,1340,0.03442,episode_0078,X
B,1340,0.03944,episode_0078,X
C,1340,0.04318,episode_0078,X
D,1340,0.0325,episode_0078,X
E,1340,0.03397,episode_0078,X
F,1340,0.03808,episode_0078,X
G,1340,0.03885,episode_0078,X
H,1340,0.02387,episode_0078,X
A,1343,0.90285,episode_0079,Z
B,1343,0.99637,episode_0079,Z
C,1343,0.02728,episode_0079,Z
D,1343,0.01141,episode_0079,Z
E,1343,0.02515,episode_0079,Z
F,1343,0.02951,episode_0079,Z
G,1343,0.03176,episode_0079,Z
H,1343,0.03352,episode_0079,Z
A,1344,0.96786,episode_0079,Z
B,1344,0.94269,episode_0079,Z
C,1344,0.03521,episode_0079,Z
D,1344,0.0309,episode_0079,Z
E,1344,0.0431,episode_0079,Z
F,1344,0.04192,episode_0079,Z
G,1344,0.03569,episode_0079,Z
H,1344,0.02986,episode_0079,Z
A,1345,0.99557,episode_0079,Z
B,1345,1.00937,episode_0079,Z
C,1345,0.02409,episode_0079,Z
D,1345,0.04547,episode_0079,Z
E,1345,0.02966,episode_0079,Z
F,1345,1.05167,episode_0079,Z
G,1345,0.01742,episode_0079,Z
H,1345,0.03512,episode_0079,Z
A,1346,0.02149,episode_0079,Z
B,1346,0.0535,episode_0079,Z
C,1346,0.01565,episode_0079,Z
D,1346,0.03481,episode_0079,Z
E,1346,0.04139,episode_0079,Z
F,1346,0.02978,episode_0079,Z
G,1346,0.0354,episode_0079,Z
H,1346,0.02733,episode_0079,Z
A,1347,0.01679,episode_0079,Z
B,1347,1.01569,episode_0079,Z
C,1347,0.03151,episode_0079,Z
D,1347,0.02051,episode_0079,Z
E,1347,0.04432,episode_0079,Z
F,1347,0.05016,episode_0079,Z
G,1347,0.02276,episode_0079,Z
H,1347,0.02025,episode_0079,Z
A,1348,0.02028,episode_0079,Z
B,1348,0.9538,episode_0079,Z
C,1348,0.0223,episode_0079,Z
D,1348,0.03165,episode_0079,Z
E,1348,0.94926,episode_0079,Z
F,1348,0.02653,episode_0079,Z
G,1348,0.01561,episode_0079,Z
H,1348,0.02605,episode_0079,Z
A,1349,1.07062,episode_0079,Z
B,1349,0.91716,episode_0079,Z
C,1349,0.02923,episode_0079,Z
D,1349,0.04107,episode_0079,Z
E,1349,1.0383,episode_0079,Z
F,1349,0.0219,episode_0079,Z
G,1349,0.02805,episode_0079,Z
H,1349,0.03791,episode_0079,Z
A,1350,0.04224,episode_0079,Z
B,1350,0.99857,episode_0079,Z
C,1350,0.03653,episode_0079,Z
D,1350,0.0212,episode_0079,Z
E,1350,1.09425,episode_0079,Z
F,1350,0.02393,episode_0079,Z
G,1350,0.03041,episode_0079,Z
H,1350,0.04426,episode_0079,Z
A,1351,0.01772,episode_0079,Z
B,1351,0.03828,episode_0079,Z
C,1351,0.0438,episode_0079,Z
D,1351,0.04107,episode_0079,Z
E,1351,0.026,episode_0079,Z
F,1351,1.01549,episode_0079,Z
G,1351,0.04957,episode_0079,Z
H,1351,0.02295,episode_0079,Z
A,1352,0.01825,episode_0079,Z
B,1352,0.02495,episode_0079,Z
C,1352,0.02573,episode_0079,Z
D,1352,0.0421,episode_0079,Z
E,1352,0.0137,episode_0079,Z
F,1352,0.01906,episode_0079,Z
G,1352,0.03306,episode_0079,Z
H,1352,0.02525,episode_0079,Z
A,1353,0.01364,episode_0079,Z
B,1353,0.02854,episode_0079,Z
C,1353,0.03373,episode_0079,Z
D,1353,0.04936,episode_0079,Z
E,1353,0.983,episode_0079,Z
F,1353,1.06036,episode_0079,Z
G,1353,0.0316,episode_0079,Z
H,1353,0.0313,episode_0079,Z
A,1354,0.02832,episode_0079,Z
B,1354,0.02517,episode_0079,Z
C,1354,0.0287,episode_0079,Z
D,1354,0.03118,episode_0079,Z
E,1354,0.95603,episode_0079,Z
F,1354,1.02626,episode_0079,Z
G,1354,0.02378,episode_0079,Z
