unit_id,t,value,episode_id,context
G,1683,0.03094,episode_0099,X
H,1683,0.02851,episode_0099,X
A,1684,0.9597,episode_0099,X
B,1684,0.91835,episode_0099,X
C,1684,0.02156,episode_0099,X
D,1684,0.92485,episode_0099,X
E,1684,0.92687,episode_0099,X
F,1684,0.04014,episode_0099,X
G,1684,0.0118,episode_0099,X
H,1684,0.02806,episode_0099,X
A,1685,0.96015,episode_0099,X
B,1685,0.94666,episode_0099,X
C,1685,0.03724,episode_0099,X
D,1685,0.02783,episode_0099,X
E,1685,0.02178,episode_0099,X
F,1685,0.02857,episode_0099,X
G,1685,0.04437,episode_0099,X
H,1685,0.03668,episode_0099,X
A,1686,0.04372,episode_0099,X
B,1686,0.02139,episode_0099,X
C,1686,0.02577,episode_0099,X
D,1686,0.99839,episode_0099,X
E,1686,0.03289,episode_0099,X
F,1686,0.00861,episode_0099,X
G,1686,0.01729,episode_0099,X
H,1686,0.03101,episode_0099,X
A,1687,0.04838,episode_0099,X
B,1687,0.01612,episode_0099,X
C,1687,0.04763,episode_0099,X
D,1687,0.02937,episode_0099,X
E,1687,0.03321,episode_0099,X
F,1687,0.02863,episode_0099,X
G,1687,0.04512,episode_0099,X
H,1687,0.03021,episode_0099,X
A,1688,0.02396,episode_0099,X
B,1688,0.96499,episode_0099,X
C,1688,0.95524,episode_0099,X
D,1688,0.02624,episode_0099,X
E,1688,0.03354,episode_0099,X
F,1688,0.04333,episode_0099,X
G,1688,0.02851,episode_0099,X
H,1688,0.05024,episode_0099,X
A,1689,1.02844,episode_0099,X
B,1689,0.98506,episode_0099,X
C,1689,1.04039,episode_0099,X
D,1689,0.04147,episode_0099,X
E,1689,0.02425,episode_0099,X
F,1689,0.03622,episode_0099,X
G,1689,0.02725,episode_0099,X
H,1689,0.94437,episode_0099,X
A,1690,0.02657,episode_0099,X
B,1690,1.01816,episode_0099,X
C,1690,1.08791,episode_0099,X
D,1690,0.03616,episode_0099,X
E,1690,0.01977,episode_0099,X
F,1690,0.01529,episode_0099,X
G,1690,0.03444,episode_0099,X
H,1690,0.03127,episode_0099,X
A,1691,0.02319,episode_0099,X
B,1691,0.03594,episode_0099,X
C,1691,0.02301,episode_0099,X
D,1691,0.02631,episode_0099,X
E,1691,0.03009,episode_0099,X
F,1691,0.00998,episode_0099,X
G,1691,0.03412,episode_0099,X
H,1691,0.0354,episode_0099,X
A,1692,0.02804,episode_0099,X
B,1692,0.00856,episode_0099,X
C,1692,0.02368,episode_0099,X
D,1692,0.02424,episode_0099,X
E,1692,0.03179,episode_0099,X
F,1692,0.03382,episode_0099,X
G,1692,0.03438,episode_0099,X
H,1692,0.0448,episode_0099,X
A,1693,0.02158,episode_0099,X
B,1693,0.02606,episode_0099,X
C,1693,0.0345,episode_0099,X
D,1693,0.02297,episode_0099,X
E,1693,0.85134,episode_0099,X
F,1693,0.03189,episode_0099,X
G,1693,0.02245,episode_0099,X
H,1693,0.03693,episode_0099,X
A,1694,0.01406,episode_0099,X
B,1694,0.03096,episode_0099,X
C,1694,0.0072,episode_0099,X
D,1694,0.02649,episode_0099,X
E,1694,1.03331,episode_0099,X
F,1694,0.9999,episode_0099,X
G,1694,0.04393,episode_0099,X
H,1694,0.0184,episode_0099,X
A,1695,0.04195,episode_0099,X
B,1695,0.03966,episode_0099,X
C,1695,0.02971,episode_0099,X
D,1695,0.03091,episode_0099,X
E,1695,0.96227,episode_0099,X
F,1695,0.96496,episode_0099,X
G,1695,0.03505,episode_0099,X
H,1695,0.03338,episode_0099,X
A,1696,0.02649,episode_0099,X
B,1696,0.03309,episode_0099,X
C,1696,0.03084,episode_0099,X
D,1696,0.04173,episode_0099,X
E,1696,0.03277,episode_0099,X
F,1696,0.03784,episode_0099,X
G,1696,0.01798,episode_0099,X
H,1696,0.98877,episode_0099,X
A,1697,0.03922,episode_0099,X
B,1697,0.0258,episode_0099,X
C,1697,0.00705,episode_0099,X
D,1697,0.03191,episode_0099,X
E,1697,0.04578,episode_0099,X
F,1697,0.01656,episode_0099,X
G,1697,0.0334,episode_0099,X
H,1697,0.01852,episode_0099,X
A,1700,0.95858,episode_0100,W
B,1700,1.04193,episode_0100,W
C,1700,0.01304,episode_0100,W
D,1700,0.02799,episode_0100,W
E,1700,0.0192,episode_0100,W
F,1700,0.05312,episode_0100,W
G,1700,0.02808,episode_0100,W
H,1700,0.0311,episode_0100,W
A,1701,1.01421,episode_0100,W
B,1701,0.98041,episode_0100,W
C,1701,0.01835,episode_0100,W
D,1701,0.03643,episode_0100,W
E,1701,0.01499,episode_0100,W
F,1701,0.03509,episode_0100,W
G,1701,0.03231,episode_0100,W
H,1701,0.03555,episode_0100,W
A,1702,1.00113,episode_0100,W
B,1702,0.96157,episode_0100,W
C,1702,0.02074,episode_0100,W
D,1702,0.04493,episode_0100,W
E,1702,0.02434,episode_0100,W
F,1702,0.02426,episode_0100,W
G,1702,0.03764,episode_0100,W
H,1702,0.02943,episode_0100,W
A,1703,0.01997,episode_0100,W
B,1703,0.02858,episode_0100,W
C,1703,0.02966,episode_0100,W
D,1703,0.02776,episode_0100,W
E,1703,0.04713,episode_0100,W
F,1703,0.04399,episode_0100,W
G,1703,0.01876,episode_0100,W
H,1703,0.02841,episode_0100,W
A,1704,0.04261,episode_0100,W
B,1704,0.02048,episode_0100,W
C,1704,0.02921,episode_0100,W
D,1704,0.03318,episode_0100,W
E,1704,0.01307,episode_0100,W
F,1704,0.02383,episode_0100,W
G,1704,0.02779,episode_0100,W
H,1704,0.05098,episode_0100,W
A,1705,0.03819,episode_0100,W
B,1705,1.03805,episode_0100,W
C,1705,0.03173,episode_0100,W
D,1705,0.04146,episode_0100,W
E,1705,0.0131,episode_0100,W
F,1705,0.02838,episode_0100,W
G,1705,0.0096,episode_0100,W
H,1705,0.03143,episode_0100,W
A,1706,0.03385,episode_0100,W
B,1706,0.96136,episode_0100,W
C,1706,0.03925,episode_0100,W
D,1706,0.04622,episode_0100,W
E,1706,0.01911,episode_0100,W
F,1706,0.99271,episode_0100,W
G,1706,1.02138,episode_0100,W
H,1706,0.01491,episode_0100,W
A,1707,0.0176,episode_0100,W
B,1707,1.05405,episode_0100,W
C,1707,0.01922,episode_0100,W
D,1707,0.03805,episode_0100,W
E,1707,0.03621,episode_0100,W
F,1707,0.05321,episode_0100,W
G,1707,0.98342,episode_0100,W
H,1707,0.02934,episode_0100,W
A,1708,0.02478,episode_0100,W
B,1708,0.02961,episode_0100,W
C,1708,0.97698,episode_0100,W
D,1708,0.04268,episode_0100,W
E,1708,0.02918,episode_0100,W
F,1708,0.01592,episode_0100,W
G,1708,0.03731,episode_0100,W
H,1708,0.05749,episode_0100,W
A,1709,0.04716,episode_0100,W
B,1709,0.01681,episode_0100,W
C,1709,0.02153,episode_0100,W
D,1709,0.01993,episode_0100,W
E,1709,0.04559,episode_0100,W
F,1709,0.02389,episode_0100,W
G,1709,0.05485,episode_0100,W
H,1709,0.00626,episode_0100,W
A,1710,0.97324,episode_0100,W
B,1710,0.01743,episode_0100,W
C,1710,0.02508,episode_0100,W
D,1710,0.0306,episode_0100,W
E,1710,0.98519,episode_0100,W
F,1710,0.96884,episode_0100,W
G,1710,0.96232,episode_0100,W
H,1710,0.0247,episode_0100,W
A,1711,0.02489,episode_0100,W
B,1711,0.99106,episode_0100,W
C,1711,0.02226,episode_0100,W
D,1711,0.04761,episode_0100,W
E,1711,1.02611,episode_0100,W
F,1711,1.06375,episode_0100,W
G,1711,0.05278,episode_0100,W
H,1711,0.03034,episode_0100,W
A,1712,0.04716,episode_0100,W
B,1712,0.03778,episode_0100,W
C,1712,0.00871,episode_0100,W
D,1712,0.03612,episode_0100,W
E,1712,1.01501,episode_0100,W
F,1712,1.09206,episode_0100,W
G,1712,0.03094,episode_0100,W
H,1712,0.03541,episode_0100,W
A,1713,0.03562,episode_0100,W
B,1713,0.02059,episode_0100,W
C,1713,0.03545,episode_0100,W
D,1713,0.04375,episode_0100,W
E,1713,0.03897,episode_0100,W
F,1713,0.03047,episode_0100,W
G,1713,0.02514,episode_0100,W
H,1713,0.04302,episode_0100,W
A,1714,0.03327,episode_0100,W
B,1714,0.03542,episode_0100,W
C,1714,0.03214,episode_0100,W
D,1714,0.03436,episode_0100,W
E,1714,0.97166,episode_0100,W
F,1714,0.03948,episode_0100,W
G,1714,0.04412,episode_0100,W
H,1714,0.04102,episode_0100,W
A,1717,1.02441,episode_0101,Z
B,1717,0.96975,episode_0101,Z
C,1717,0.03003,episode_0101,Z
D,1717,0.03991,episode_0101,Z
E,1717,0.03663,episode_0101,Z
F,1717,0.03367,episode_0101,Z
G,1717,0.04422,episode_0101,Z
H,1717,0.03245,episode_0101,Z
A,1718,1.03658,episode_0101,Z
B,1718,0.97558,episode_0101,Z
C,1718,0.02508,episode_0101,Z
D,1718,0.02269,episode_0101,Z
E,1718,0.03119,episode_0101,Z
F,1718,0.9665,episode_0101,Z
G,1718,0.03799,episode_0101,Z
H,1718,0.02006,episode_0101,Z
A,1719,0.96807,episode_0101,Z
B,1719,0.96213,episode_0101,Z
C,1719,0.02842,episode_0101,Z
D,1719,0.0337,episode_0101,Z
E,1719,0.03489,episode_0101,Z
F,1719,0.0425,episode_0101,Z
G,1719,0.01261,episode_0101,Z
H,1719,0.03229,episode_0101,Z
A,1720,0.03779,episode_0101,Z
B,1720,0.02515,episode_0101,Z
C,1720,0.0415,episode_0101,Z
D,1720,0.02736,episode_0101,Z
E,1720,0.00424,episode_0101,Z
F,1720,0.0236,episode_0101,Z
G,1720,0.03265,episode_0101,Z
H,1720,0.03917,episode_0101,Z
A,1721,0.01561,episode_0101,Z
B,1721,0.0318,episode_0101,Z
C,1721,0.02959,episode_0101,Z
D,1721,0.03709,episode_0101,Z
E,1721,0.02653,episode_0101,Z
F,1721,0.0258,episode_0101,Z
G,1721,0.04234,episode_0101,Z
H,1721,0.00844,episode_0101,Z
A,1722,0.01655,episode_0101,Z
B,1722,1.0822,episode_0101,Z
C,1722,0.02924,episode_0101,Z
D,1722,0.02842,episode_0101,Z
E,1722,0.90275,episode_0101,Z
F,1722,0.01536,episode_0101,Z
G,1722,0.04928,episode_0101,Z
H,1722,0.04096,episode_0101,Z
A,1723,1.06995,episode_0101,Z
B,1723,1.0172,episode_0101,Z
C,1723,1.0454,episode_0101,Z
D,1723,0.04711,episode_0101,Z
E,1723,1.01499,episode_0101,Z
F,1723,0.02756,episode_0101,Z
G,1723,0.02087,episode_0101,Z
H,1723,0.01057,episode_0101,Z
A,1724,0.0388,episode_0101,Z
B,1724,0.93067,episode_0101,Z
C,1724,0.01998,episode_0101,Z
D,1724,0.02945,episode_0101,Z
E,1724,0.96899,episode_0101,Z
F,1724,0.03507,episode_0101,Z
G,1724,0.03257,episode_0101,Z
H,1724,0.04228,episode_0101,Z
A,1725,0.03629,episode_0101,Z
B,1725,0.0137,episode_0101,Z
C,1725,0.02372,episode_0101,Z
D,1725,0.0203,episode_0101,Z
E,1725,0.04361,episode_0101,Z
F,1725,0.02732,episode_0101,Z
G,1725,0.03577,episode_0101,Z
H,1725,0.01216,episode_0101,Z
A,1726,0.0225,episode_0101,Z
B,1726,0.02335,episode_0101,Z
C,1726,0.02973,episode_0101,Z
D,1726,0.05536,episode_0101,Z
E,1726,0.04055,episode_0101,Z
F,1726,0.02679,episode_0101,Z
G,1726,0.03371,episode_0101,Z
H,1726,0.02058,episode_0101,Z
A,1727,0.06445,episode_0101,Z
B,1727,0.03668,episode_0101,Z
C,1727,0.06512,episode_0101,Z
D,1727,0.0245,episode_0101,Z
E,1727,1.02328,episode_0101,Z
F,1727,1.07079,episode_0101,Z
G,1727,0.04212,episode_0101,Z
H,1727,0.02124,episode_0101,Z
A,1728,0.03926,episode_0101,Z
B,1728,0.04633,episode_0101,Z
C,1728,0.04642,episode_0101,Z
D,1728,0.02267,episode_0101,Z
E,1728,0.91408,episode_0101,Z
F,1728,0.96029,episode_0101,Z
G,1728,0.00965,episode_0101,Z
H,1728,0.00736,episode_0101,Z
A,1729,0.0175,episode_0101,Z
B,1729,0.03486,episode_0101,Z
C,1729,0.03337,episode_0101,Z
D,1729,0.04329,episode_0101,Z
E,1729,0.98876,episode_0101,Z
F,1729,0.96155,episode_0101,Z
G,1729,0.02393,episode_0101,Z
H,1729,0.03225,episode_0101,Z
A,1730,0.04177,episode_0101,Z
B,1730,0.0245,episode_0101,Z
C,1730,0.01698,episode_0101,Z
D,1730,0.02135,episode_0101,Z
E,1730,0.03383,episode_0101,Z
F,1730,0.02548,episode_0101,Z
G,1730,0.01843,episode_0101,Z
H,1730,0.03027,episode_0101,Z
A,1731,0.02318,episode_0101,Z
B,1731,0.03641,episode_0101,Z
C,1731,0.03133,episode_0101,Z
D,1731,0.01152,episode_0101,Z
E,1731,0.02425,episode_0101,Z
F,1731,0.01226,episode_0101,Z
G,1731,0.031,episode_0101,Z
H,1731,0.02522,episode_0101,Z
A,1734,1.01923,episode_0102,X
B,1734,1.03234,episode_0102,X
C,1734,0.04202,episode_0102,X
D,1734,0.03694,episode_0102,X
E,1734,0.04015,episode_0102,X
F,1734,0.03388,episode_0102,X
G,1734,0.02835,episode_0102,X
H,1734,0.02686,episode_0102,X
A,1735,0.97603,episode_0102,X
B,1735,1.13074,episode_0102,X
C,1735,0.0372,episode_0102,X
D,1735,1.09897,episode_0102,X
E,1735,0.01745,episode_0102,X
F,1735,0.033,episode_0102,X
G,1735,0.02621,episode_0102,X
H,1735,0.02776,episode_0102,X
A,1736,0.99254,episode_0102,X
B,1736,0.91284,episode_0102,X
C,1736,0.02925,episode_0102,X
D,1736,0.03712,episode_0102,X
E,1736,0.02288,episode_0102,X
F,1736,0.01249,episode_0102,X
G,1736,0.99904,episode_0102,X
H,1736,0.0185,episode_0102,X
A,1737,0.04193,episode_0102,X
B,1737,0.03093,episode_0102,X
C,1737,0.02693,episode_0102,X
D,1737,0.0279,episode_0102,X
E,1737,0.04188,episode_0102,X
F,1737,0.02577,episode_0102,X
G,1737,0.02176,episode_0102,X
H,1737,0.04392,episode_0102,X
A,1738,0.055,episode_0102,X
B,1738,0.00535,episode_0102,X
C,1738,0.01696,episode_0102,X
D,1738,0.03434,episode_0102,X
E,1738,0.02768,episode_0102,X
F,1738,0.05618,episode_0102,X
G,1738,0.03241,episode_0102,X
H,1738,0.03201,episode_0102,X
A,1739,0.02101,episode_0102,X
B,1739,1.00243,episode_0102,X
C,1739,0.99462,episode_0102,X
D,1739,0.0349,episode_0102,X
E,1739,0.02401,episode_0102,X
F,1739,0.02061,episode_0102,X
G,1739,0.02849,episode_0102,X
H,1739,0.02778,episode_0102,X
A,1740,0.02319,episode_0102,X
B,1740,1.02518,episode_0102,X
C,1740,0.97249,episode_0102,X
D,1740,0.02783,episode_0102,X
E,1740,0.03339,episode_0102,X
F,1740,0.02278,episode_0102,X
G,1740,0.02199,episode_0102,X
H,1740,0.03156,episode_0102,X
A,1741,0.03022,episode_0102,X
B,1741,1.09321,episode_0102,X
C,1741,1.04843,episode_0102,X
D,1741,0.0039,episode_0102,X
E,1741,0.01881,episode_0102,X
F,1741,1.02884,episode_0102,X
G,1741,0.03352,episode_0102,X
H,1741,0.02395,episode_0102,X
A,1742,0.02994,episode_0102,X
B,1742,0.02541,episode_0102,X
C,1742,0.02195,episode_0102,X
D,1742,0.02158,episode_0102,X
E,1742,0.02171,episode_0102,X
F,1742,0.0298,episode_0102,X
G,1742,0.04269,episode_0102,X
H,1742,0.03972,episode_0102,X
A,1743,0.04052,episode_0102,X
B,1743,0.02517,episode_0102,X
C,1743,0.02898,episode_0102,X
D,1743,0.02414,episode_0102,X
E,1743,0.02497,episode_0102,X
F,1743,0.04242,episode_0102,X
G,1743,0.02595,episode_0102,X
H,1743,0.01273,episode_0102,X
A,1744,0.01574,episode_0102,X
B,1744,0.01812,episode_0102,X
C,1744,0.02293,episode_0102,X
D,1744,0.05197,episode_0102,X
E,1744,0.99663,episode_0102,X
F,1744,0.96133,episode_0102,X
G,1744,0.03827,episode_0102,X
H,1744,0.03413,episode_0102,X
A,1745,0.05344,episode_0102,X
B,1745,0.02941,episode_0102,X
C,1745,0.03551,episode_0102,X
D,1745,0.02878,episode_0102,X
E,1745,1.04383,episode_0102,X
F,1745,0.04057,episode_0102,X
G,1745,0.02584,episode_0102,X
H,1745,0.01277,episode_0102,X
A,1746,0.0418,episode_0102,X
B,1746,0.04925,episode_0102,X
C,1746,0.02003,episode_0102,X
D,1746,0.02873,episode_0102,X
E,1746,1.00807,episode_0102,X
F,1746,0.96372,episode_0102,X
G,1746,0.02879,episode_0102,X
H,1746,0.04276,episode_0102,X
A,1747,0.01929,episode_0102,X
B,1747,0.02641,episode_0102,X
C,1747,0.01498,episode_0102,X
D,1747,0.0403,episode_0102,X
E,1747,0.01585,episode_0102,X
F,1747,0.03097,episode_0102,X
G,1747,0.0354,episode_0102,X
H,1747,0.01643,episode_0102,X
A,1748,0.03484,episode_0102,X
B,1748,0.03785,episode_0102,X
C,1748,0.0364,episode_0102,X
D,1748,0.02939,episode_0102,X
E,1748,0.023,episode_0102,X
F,1748,0.02325,episode_0102,X
G,1748,0.04061,episode_0102,X
H,1748,0.02798,episode_0102,X
A,1751,1.04028,episode_0103,W
B,1751,0.0307,episode_0103,W
C,1751,0.00845,episode_0103,W
D,1751,0.01849,episode_0103,W
E,1751,0.03826,episode_0103,W
F,1751,0.03842,episode_0103,W
G,1751,0.02126,episode_0103,W
H,1751,0.01657,episode_0103,W
A,1752,1.05475,episode_0103,W
B,1752,0.93044,episode_0103,W
C,1752,0.02407,episode_0103,W
D,1752,0.02342,episode_0103,W
E,1752,0.03046,episode_0103,W
F,1752,0.02939,episode_0103,W
G,1752,0.04214,episode_0103,W
H,1752,0.99178,episode_0103,W
A,1753,1.00535,episode_0103,W
B,1753,1.05201,episode_0103,W
C,1753,0.02564,episode_0103,W
D,1753,0.01191,episode_0103,W
E,1753,0.03475,episode_0103,W
F,1753,0.01492,episode_0103,W
G,1753,0.01031,episode_0103,W
H,1753,0.05071,episode_0103,W
A,1754,0.04748,episode_0103,W
B,1754,0.02243,episode_0103,W
C,1754,0.03373,episode_0103,W
D,1754,0.04431,episode_0103,W
E,1754,0.03336,episode_0103,W
F,1754,0.0405,episode_0103,W
G,1754,0.03988,episode_0103,W
H,1754,0.01561,episode_0103,W
A,1755,0.02813,episode_0103,W
B,1755,0.03949,episode_0103,W
C,1755,0.03379,episode_0103,W
D,1755,0.04642,episode_0103,W
E,1755,0.02224,episode_0103,W
F,1755,0.03701,episode_0103,W
G,1755,0.03161,episode_0103,W
H,1755,0.01759,episode_0103,W
A,1756,0.06019,episode_0103,W
B,1756,1.0373,episode_0103,W
C,1756,0.03145,episode_0103,W
D,1756,0.02334,episode_0103,W
E,1756,0.0364,episode_0103,W
F,1756,0.02783,episode_0103,W
G,1756,1.04233,episode_0103,W
H,1756,0.03444,episode_0103,W
A,1757,0.01796,episode_0103,W
B,1757,1.0159,episode_0103,W
C,1757,0.03145,episode_0103,W
D,1757,0.03925,episode_0103,W
E,1757,0.03098,episode_0103,W
F,1757,0.90966,episode_0103,W
G,1757,1.0543,episode_0103,W
H,1757,0.02043,episode_0103,W
A,1758,0.03045,episode_0103,W
B,1758,1.03427,episode_0103,W
C,1758,0.01831,episode_0103,W
D,1758,0.01309,episode_0103,W
E,1758,0.03904,episode_0103,W
F,1758,0.01978,episode_0103,W
G,1758,0.85518,episode_0103,W
H,1758,0.03119,episode_0103,W
A,1759,0.03108,episode_0103,W
B,1759,0.03875,episode_0103,W
C,1759,0.02043,episode_0103,W
D,1759,0.02577,episode_0103,W
E,1759,0.02776,episode_0103,W
F,1759,0.02801,episode_0103,W
G,1759,0.03328,episode_0103,W
H,1759,0.02519,episode_0103,W
A,1760,0.00236,episode_0103,W
B,1760,0.03342,episode_0103,W
C,1760,0.03545,episode_0103,W
D,1760,0.02534,episode_0103,W
E,1760,0.02801,episode_0103,W
F,1760,0.04051,episode_0103,W
G,1760,0.97979,episode_0103,W
H,1760,0.03445,episode_0103,W
A,1761,0.02609,episode_0103,W
B,1761,0.03491,episode_0103,W
C,1761,0.02863,episode_0103,W
D,1761,0.03943,episode_0103,W
E,1761,0.04209,episode_0103,W
F,1761,0.96414,episode_0103,W
G,1761,0.01458,episode_0103,W
H,1761,0.03904,episode_0103,W
A,1762,0.03906,episode_0103,W
B,1762,0.02676,episode_0103,W
C,1762,0.02887,episode_0103,W
D,1762,0.03519,episode_0103,W
E,1762,1.01582,episode_0103,W
F,1762,1.06882,episode_0103,W
G,1762,0.03744,episode_0103,W
H,1762,0.02944,episode_0103,W
A,1763,0.02311,episode_0103,W
B,1763,0.03068,episode_0103,W
C,1763,0.04312,episode_0103,W
D,1763,0.02564,episode_0103,W
E,1763,1.0016,episode_0103,W
F,1763,0.99068,episode_0103,W
G,1763,0.01414,episode_0103,W
H,1763,0.04864,episode_0103,W
A,1764,0.02572,episode_0103,W
B,1764,0.01688,episode_0103,W
C,1764,0.04338,episode_0103,W
D,1764,0.0339,episode_0103,W
E,1764,0.034,episode_0103,W
F,1764,0.02885,episode_0103,W
G,1764,0.03303,episode_0103,W
H,1764,0.03964,episode_0103,W
A,1765,0.03875,episode_0103,W
B,1765,0.02693,episode_0103,W
C,1765,0.05012,episode_0103,W
D,1765,0.02373,episode_0103,W
E,1765,0.02373,episode_0103,W
F,1765,0.02925,episode_0103,W
G,1765,0.02846,episode_0103,W
H,1765,0.03377,episode_0103,W
A,1768,1.08016,episode_0104,Z
B,1768,0.90565,episode_0104,Z
C,1768,0.03509,episode_0104,Z
D,1768,0.03405,episode_0104,Z
E,1768,0.03944,episode_0104,Z
F,1768,0.03694,episode_0104,Z
G,1768,0.02603,episode_0104,Z
H,1768,0.026,episode_0104,Z
A,1769,0.93104,episode_0104,Z
B,1769,0.9481,episode_0104,Z
C,1769,0.02514,episode_0104,Z
D,1769,0.02004,episode_0104,Z
E,1769,0.01452,episode_0104,Z
F,1769,0.04188,episode_0104,Z
G,1769,0.03163,episode_0104,Z
H,1769,0.0306,episode_0104,Z
A,1770,1.06819,episode_0104,Z
B,1770,1.00396,episode_0104,Z
C,1770,0.04171,episode_0104,Z
D,1770,0.01515,episode_0104,Z
E,1770,0.05043,episode_0104,Z
F,1770,0.04127,episode_0104,Z
G,1770,0.01774,episode_0104,Z
H,1770,0.02735,episode_0104,Z
A,1771,0.02613,episode_0104,Z
B,1771,0.02895,episode_0104,Z
C,1771,0.04155,episode_0104,Z
D,1771,0.04481,episode_0104,Z
E,1771,0.02628,episode_0104,Z
F,1771,0.01407,episode_0104,Z
G,1771,0.03557,episode_0104,Z
H,1771,0.02759,episode_0104,Z
A,1772,0.00874,episode_0104,Z
B,1772,0.02811,episode_0104,Z
C,1772,0.04387,episode_0104,Z
D,1772,0.03499,episode_0104,Z
E,1772,0.04568,episode_0104,Z
F,1772,1.00605,episode_0104,Z
G,1772,0.03386,episode_0104,Z
H,1772,0.03324,episode_0104,Z
A,1773,0.02841,episode_0104,Z
B,1773,1.05042,episode_0104,Z
C,1773,0.02822,episode_0104,Z
D,1773,0.02639,episode_0104,Z
E,1773,0.92733,episode_0104,Z
F,1773,0.0311,episode_0104,Z
G,1773,0.02492,episode_0104,Z
H,1773,1.03353,episode_0104,Z
A,1774,0.03237,episode_0104,Z
B,1774,1.01316,episode_0104,Z
C,1774,0.02676,episode_0104,Z
D,1774,0.03543,episode_0104,Z
E,1774,1.04132,episode_0104,Z
F,1774,0.02238,episode_0104,Z
G,1774,0.05191,episode_0104,Z
H,1774,0.02542,episode_0104,Z
A,1775,0.03963,episode_0104,Z
B,1775,0.98207,episode_0104,Z
C,1775,0.00292,episode_0104,Z
D,1775,0.02568,episode_0104,Z
E,1775,0.95824,episode_0104,Z
F,1775,0.03832,episode_0104,Z
G,1775,0.04335,episode_0104,Z
H,1775,0.035,episode_0104,Z
A,1776,0.03111,episode_0104,Z
B,1776,0.00554,episode_0104,Z
C,1776,0.02882,episode_0104,Z
D,1776,0.04477,episode_0104,Z
E,1776,0.97703,episode_0104,Z
F,1776,0.02241,episode_0104,Z
G,1776,0.03175,episode_0104,Z
H,1776,0.01562,episode_0104,Z
A,1777,0.02052,episode_0104,Z
B,1777,0.96693,episode_0104,Z
C,1777,0.03677,episode_0104,Z
D,1777,0.02052,episode_0104,Z
E,1777,0.03323,episode_0104,Z
F,1777,0.04562,episode_0104,Z
G,1777,0.03113,episode_0104,Z
H,1777,0.04283,episode_0104,Z
A,1778,0.02313,episode_0104,Z
B,1778,0.02909,episode_0104,Z
C,1778,0.02255,episode_0104,Z
D,1778,1.05123,episode_0104,Z
E,1778,1.00319,episode_0104,Z
F,1778,0.91623,episode_0104,Z
G,1778,0.01654,episode_0104,Z
H,1778,1.05641,episode_0104,Z
A,1779,0.01466,episode_0104,Z
B,1779,1.00773,episode_0104,Z
C,1779,0.03649,episode_0104,Z
D,1779,0.03128,episode_0104,Z
E,1779,1.05097,episode_0104,Z
F,1779,1.0469,episode_0104,Z
G,1779,0.02852,episode_0104,Z
H,1779,0.04905,episode_0104,Z
A,1780,0.05353,episode_0104,Z
B,1780,0.02713,episode_0104,Z
C,1780,0.02804,episode_0104,Z
D,1780,0.03925,episode_0104,Z
E,1780,1.005,episode_0104,Z
F,1780,0.9186,episode_0104,Z
G,1780,0.04008,episode_0104,Z
H,1780,0.03532,episode_0104,Z
A,1781,0.05019,episode_0104,Z
B,1781,0.03493,episode_0104,Z
C,1781,0.02237,episode_0104,Z
D,1781,0.04148,episode_0104,Z
E,1781,0.0327,episode_0104,Z
F,1781,0.02275,episode_0104,Z
G,1781,0.02494,episode_0104,Z
H,1781,0.01144,episode_0104,Z
A,1782,0.02192,episode_0104,Z
B,1782,0.03689,episode_0104,Z
C,1782,0.04077,episode_0104,Z
D,1782,0.04766,episode_0104,Z
E,1782,0.03983,episode_0104,Z
F,1782,0.02537,episode_0104,Z
G,1782,0.02937,episode_0104,Z
H,1782,0.03363,episode_0104,Z
A,1785,0.93645,episode_0105,W
B,1785,0.93383,episode_0105,W
C,1785,0.03403,episode_0105,W
D,1785,0.02195,episode_0105,W
E,1785,0.02166,episode_0105,W
F,1785,0.05115,episode_0105,W
G,1785,0.03972,episode_0105,W
H,1785,0.03344,episode_0105,W
A,1786,0.98367,episode_0105,W
B,1786,1.02162,episode_0105,W
C,1786,0.01209,episode_0105,W
D,1786,0.0328,episode_0105,W
E,1786,0.0366,episode_0105,W
F,1786,0.0181,episode_0105,W
G,1786,0.04545,episode_0105,W
H,1786,1.00685,episode_0105,W
A,1787,1.07997,episode_0105,W
B,1787,0.98119,episode_0105,W
C,1787,0.04343,episode_0105,W
D,1787,0.02995,episode_0105,W
E,1787,0.02943,episode_0105,W
F,1787,0.03641,episode_0105,W
G,1787,0.0144,episode_0105,W
H,1787,0.0247,episode_0105,W
A,1788,0.0274,episode_0105,W
B,1788,0.02543,episode_0105,W
C,1788,0.04673,episode_0105,W
D,1788,0.01127,episode_0105,W
E,1788,0.01445,episode_0105,W
F,1788,0.02562,episode_0105,W
G,1788,0.98557,episode_0105,W
H,1788,0.03567,episode_0105,W
A,1789,0.02499,episode_0105,W
B,1789,0.03803,episode_0105,W
C,1789,0.03283,episode_0105,W
D,1789,0.03479,episode_0105,W
E,1789,0.03831,episode_0105,W
F,1789,0.03364,episode_0105,W
G,1789,0.03247,episode_0105,W
H,1789,0.03083,episode_0105,W
A,1790,0.03458,episode_0105,W
B,1790,0.96423,episode_0105,W
C,1790,0.02158,episode_0105,W
D,1790,0.02891,episode_0105,W
E,1790,0.04085,episode_0105,W
F,1790,1.05017,episode_0105,W
G,1790,0.99285,episode_0105,W
H,1790,0.04961,episode_0105,W
A,1791,0.02836,episode_0105,W
B,1791,0.99456,episode_0105,W
